human_ensembl_gene_id,human_accession,hgnc_symbol,mouse_ensembl_gene_id,external_gene_name,Description_prot,Coverage [%]_prot,# Peptides_prot,# PSMs_prot,# AAs_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17_prot,RR1_GC_NASA_LVR_POOL_prot,RR1_GC_NASA+CASIS_LVR_POOL_prot,RR1_BA_CASIS_LVR_POOL_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21.1_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17.1_prot,RR1_GC_NASA_LVR_POOL.1_prot,RR1_GC_NASA+CASIS_LVR_POOL.1_prot,RR1_BA_CASIS_LVR_POOL.1_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_rna,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_rna,Mmus_C57-6J_LVR_GC_C_Rep1_M36_rna,Mmus_C57-6J_LVR_GC_C_Rep2_M37_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep4_M39_rna,Mmus_C57-6J_LVR_GC_C_Rep5_M40_rna,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_rna,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_rna,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_rna,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_rna,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_rna
ENSG00000095139,P48444,ARCN1,ENSMUSG00000032096,Arcn1,Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1,12,6,17,511,68.7,35.2,58.6,65.9,67.6,79.0,65.4,55.6,66.4,61.0,45.9,37.6,69.6,46.8,58.6,56.0,34.2,42.4,39.4,56.9,4660.17787684315,4003.82011948748,3700.31556979808,2804.05635108616,1825.23549582458,1444.18995936948,1774.39089023657,1434.94903935139,1912.41236834642,2038.20921081311,1647.32468284565,2237.56186982047,1795.68923966494,1692.35892030343
ENSG00000099797,Q9NZ01,TECR,ENSMUSG00000031708,Tecr,Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1,12,4,10,308,93.0,49.1,57.7,191.2,61.6,94.4,98.7,81.0,58.9,75.6,66.5,68.9,122.6,87.8,67.9,67.4,39.5,64.1,24.1,82.6,3295.56743742798,3788.37007994891,2950.52758968451,3593.85210762494,4471.47103454445,3849.13108180529,4258.14484868718,4082.50138435,4309.51681851564,4012.51619387715,4927.68851532067,3804.21692666074,4580.03011186005,4567.46232419696
ENSG00000103187,Q14019,COTL1,ENSMUSG00000031827,Cotl1,Coactosin-like protein OS=Homo sapiens OX=9606 GN=COTL1 PE=1 SV=3,21,3,5,142,144.4,158.5,189.9,215.7,154.7,167.7,144.8,137.7,147.5,157.6,114.7,115.1,219.0,132.2,161.7,165.3,116.7,155.3,104.9,179.9,540.541222495711,388.916538797135,495.576482566699,586.511374035396,248.473290984625,237.815603127853,308.001573588758,345.824200054174,253.882251998689,377.738980435921,607.088018560011,320.05781565659,286.751582831022,467.805229996747
ENSG00000103194,Q14694,USP10,ENSMUSG00000031826,Usp10,Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2,5,3,5,798,57.4,33.5,56.1,63.1,59.0,61.3,48.5,41.1,42.1,42.1,26.5,21.0,52.9,29.1,30.0,31.9,24.7,21.5,18.6,37.8,757.875709286062,680.012687457938,567.28040542078,751.033274461941,799.814871012513,965.009786884872,1150.77708790459,1052.10663428819,1006.60501040883,949.081769392952,1284.34974968616,964.079740444776,1360.36089097251,902.334197192564
ENSG00000110063,Q96C86,DCPS,ENSMUSG00000032040,Dcps,m7GpppX diphosphatase OS=Homo sapiens OX=9606 GN=DCPS PE=1 SV=2,10,3,8,337,34.1,13.6,33.7,31.9,27.8,29.8,31.7,23.8,30.8,25.7,38.8,31.5,62.5,37.2,42.4,40.8,25.1,36.2,25.8,47.9,328.493751688722,316.141018661714,320.929938342868,399.119102384977,343.469952586535,342.861947755162,278.898939894648,313.511768499692,297.373621795556,281.497201469974,263.696994389531,343.494734502186,264.98380698915,293.184861554923
ENSG00000110367,P26196,DDX6,ENSMUSG00000032097,Ddx6,Probable ATP-dependent RNA helicase DDX6 OS=Homo sapiens OX=9606 GN=DDX6 PE=1 SV=2,9,4,7,483,33.4,15.9,30.7,35.4,30.6,32.2,23.1,26.3,26.6,25.3,77.4,72.2,121.2,87.7,94.5,95.5,67.9,78.0,66.8,96.3,2698.10107541165,2479.82857109128,2679.10534885551,2069.96080073678,1627.569767615,1837.53432427758,1801.37447206723,1897.49250257852,1631.96679750404,1477.93894656588,1443.43867634048,1715.66132973491,1633.37044130242,1663.16086568726
ENSG00000125166,P00505,GOT2,ENSMUSG00000031672,Got2,"Aspartate aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=GOT2 PE=1 SV=3",10,4,30,430,118.0,71.6,84.3,115.7,96.4,100.4,98.5,87.6,89.2,91.5,94.8,89.0,111.3,98.0,108.1,104.6,89.4,92.8,83.0,140.8,13246.8891004918,13704.0885578108,10927.8046718183,12395.7143698996,8342.2575405494,7476.76577695864,8439.90744494236,6540.74737678491,8997.94997728863,8958.57476090745,7042.50721618123,9412.63633078195,8287.6358576617,8553.8869571403
ENSG00000129351,Q12906,ILF3,ENSMUSG00000032178,Ilf3,Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3,4,3,8,894,107.0,74.3,84.8,85.7,89.3,111.7,94.5,77.9,77.0,93.0,302.3,277.8,294.9,272.6,203.1,226.0,193.7,246.0,131.2,317.0,334.702432334411,323.382908905336,350.380908115075,293.142192722786,300.51496840279,524.239861816461,384.47520200688,490.034324232107,388.606185729823,302.125433710004,172.727824520512,293.271502513707,444.383158045783,325.334156871089
ENSG00000130313,O95336,PGLS,ENSMUSG00000031807,Pgls,6-phosphogluconolactonase OS=Homo sapiens OX=9606 GN=PGLS PE=1 SV=2,16,3,11,258,50.7,43.8,70.8,75.2,71.9,57.1,72.0,55.9,79.8,54.1,87.2,78.3,121.0,110.4,96.8,114.7,88.6,100.1,80.7,118.5,811.278329041905,803.27715637625,719.590519854543,1114.03668775484,1110.05929553219,1185.68262058311,1096.86934226899,1152.30036705143,1054.38636149716,993.814499572326,1054.71690735056,1199.06914324514,1167.49848357487,1060.54607706956
ENSG00000134910,P46977,STT3A,ENSMUSG00000032116,Stt3a,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens OX=9606 GN=STT3A PE=1 SV=2,9,6,15,705,130.7,80.5,71.9,201.0,57.5,135.4,126.5,97.6,61.7,87.2,69.1,71.3,118.5,94.9,59.6,71.5,49.6,59.6,33.3,85.0,2244.14493129268,1862.67748779371,1893.79505834949,1506.86384360123,1377.472868459,1393.93783999724,1719.72279894495,1197.01801479057,1440.79266951255,1846.18930094386,2695.93698194736,2247.62142751222,2025.18469874633,1662.62567348692
ENSG00000089597,Q14697,GANAB,ENSMUSG00000071650,Ganab,Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3,10,9,29,944,89.0,69.3,93.8,127.7,85.4,97.6,89.6,72.4,75.2,76.7,100.3,88.5,168.2,106.6,116.0,114.6,78.7,99.5,78.3,135.8,4037.86205306631,3216.52690038429,3301.75196558312,3548.83089182641,2856.58387887155,3731.291154109,3298.2534706115,3489.56735266434,3932.14077026124,3253.4318395591,3406.99271776587,3609.33230063736,4280.26643494309,3853.33465956485
ENSG00000110958,Q15185,PTGES3,ENSMUSG00000071072,Ptges3,Prostaglandin E synthase 3 OS=Homo sapiens OX=9606 GN=PTGES3 PE=1 SV=1,14,2,3,160,67.7,35.8,56.3,45.4,64.7,62.4,60.4,54.2,47.6,61.0,101.1,83.1,113.3,84.5,119.6,108.4,67.5,43.8,81.0,93.2,2453.19026669457,2614.49230684246,1896.10878289102,2296.54221147572,2957.78223874387,2150.59389461717,2972.91278589939,2456.5772254115,2566.20820497857,3138.29059668819,3020.35421387247,3622.08296005246,2457.71120851099,2454.15081968109
ENSG00000115756,P37235,HPCAL1,ENSMUSG00000071379,Hpcal1,Hippocalcin-like protein 1 OS=Homo sapiens OX=9606 GN=HPCAL1 PE=1 SV=3,16,3,4,193,233.0,149.1,278.5,310.3,253.0,276.0,248.6,212.5,222.7,218.8,25.6,15.9,23.4,21.4,17.1,23.0,15.8,21.6,14.7,22.2,343.967299644043,309.564364547737,306.639267460157,384.47065769578,159.095686558066,184.688070636263,226.030072931259,300.682708195457,177.3387495001,187.916390601368,137.366752478291,169.294890852471,153.739384238272,148.264599285427
ENSG00000233927,P62857,RPS28,ENSMUSG00000067288,Rps28,40S ribosomal protein S28 OS=Homo sapiens OX=9606 GN=RPS28 PE=1 SV=1,52,4,46,69,19.5,11.0,29.3,25.3,23.8,19.3,20.6,16.6,20.8,22.8,160.9,142.3,257.8,184.9,190.8,204.3,151.8,159.5,154.9,227.0,1107.33108898899,1325.9193595318,1084.2578627383,1470.69665687695,4500.55102844576,2776.99793707526,3490.16127612628,3198.37622690955,2685.91164007572,3046.02707100099,3787.86126700126,3333.57711239154,2563.39543738994,2856.58807871434
ENSG00000277791,P49720,PSMB3,ENSMUSG00000069744,Psmb3,Proteasome subunit beta type-3 OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=2,13,2,4,205,63.1,30.4,44.0,51.6,49.2,56.4,45.9,40.1,53.4,45.8,,,,,,,,,,,1269.20017137034,1468.58104675241,1434.73960985214,1660.61004041691,1928.53802853408,1517.4684050365,1784.55377064382,1583.76818704138,1763.57479384319,2146.87720728323,2851.28301656276,2476.73586353959,1981.8411337166,1914.17463492062
ENSG00000287080,P68431,H3C3,ENSMUSG00000069265,H3c1,Histone H3.1 OS=Homo sapiens OX=9606 GN=H3C1 PE=1 SV=2,12,2,10,136,49.2,20.4,18.6,57.3,21.1,47.4,37.5,24.0,29.9,32.2,46.6,66.5,57.0,78.2,52.7,74.1,40.4,52.6,50.2,65.8,2.48735898929427,2.23705197819104,0.0,0.0,0.0,0.0,0.0,2.7888412936624,0.0,2.62841896225299,0.0,0.0,9.54518289313101,0.0
ENSG00000273983,P68431,H3C8,ENSMUSG00000101355,H3c10,Histone H3.1 OS=Homo sapiens OX=9606 GN=H3C1 PE=1 SV=2,12,2,10,136,49.2,20.4,18.6,57.3,21.1,47.4,37.5,24.0,29.9,32.2,46.6,66.5,57.0,78.2,52.7,74.1,40.4,52.6,50.2,65.8,0.0,0.0,0.0,2.0736180479083,0.0,4.53044679216245,0.0,2.78882040839693,0.0,1.31419963918463,4.68220369586239,0.0,1.06057534724988,14.2572855464688
ENSG00000278828,P68431,H3C10,ENSMUSG00000101972,H3c11,Histone H3.1 OS=Homo sapiens OX=9606 GN=H3C1 PE=1 SV=2,12,2,10,136,49.2,20.4,18.6,57.3,21.1,47.4,37.5,24.0,29.9,32.2,46.6,66.5,57.0,78.2,52.7,74.1,40.4,52.6,50.2,65.8,0.0,0.745694044829401,0.0,2.0736180479083,3.5339719527767,0.0,0.0,0.0,0.0,1.31419963918463,4.68220369586239,3.57657468319497,1.06057534724988,0.0
ENSG00000286522,P68431,H3C2,ENSMUSG00000101972,H3c11,Histone H3.1 OS=Homo sapiens OX=9606 GN=H3C1 PE=1 SV=2,12,2,10,136,49.2,20.4,18.6,57.3,21.1,47.4,37.5,24.0,29.9,32.2,46.6,66.5,57.0,78.2,52.7,74.1,40.4,52.6,50.2,65.8,0.0,0.745694044829401,0.0,2.0736180479083,3.5339719527767,0.0,0.0,0.0,0.0,1.31419963918463,4.68220369586239,3.57657468319497,1.06057534724988,0.0
ENSG00000171811,Q8IYW2,CFAP46,ENSMUSG00000049571,Cfap46,Cilia- and flagella-associated protein 46 OS=Homo sapiens OX=9606 GN=CFAP46 PE=2 SV=3,1,2,5,2715,67.1,42.7,61.1,60.9,47.2,61.3,57.0,54.5,44.1,52.5,180.0,159.0,201.0,202.0,190.3,173.1,148.1,155.0,118.5,205.2,2.72513669758577,2.95912278366303,4.83867460935306,0.840936151183905,5.43705928021921,1.11195120465369,0.0,2.64254024280366,3.96754665933549,3.19792569141062,2.8484466759206,0.0,0.375501499260062,2.35295542828186
ENSG00000179918,Q99611,SEPHS2,ENSMUSG00000049091,Sephs2,"Selenide, water dikinase 2 OS=Homo sapiens OX=9606 GN=SEPHS2 PE=1 SV=3",17,5,18,448,102.7,64.1,103.7,103.4,96.1,106.7,103.1,80.3,89.0,99.7,61.0,51.5,89.8,74.9,70.8,82.8,63.6,63.4,49.2,87.6,19676.0644737011,19840.5512636019,17346.5629363912,23280.0150161209,21190.908477657,17094.5363169849,18295.4245361775,16001.7143288908,19661.7978965511,21477.1772182645,21396.3442317309,22947.865949835,19224.0201855229,20975.5736857791
ENSG00000180957,P48739,PITPNB,ENSMUSG00000050017,Pitpnb,Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=2,11,3,11,271,25.3,15.4,25.2,35.4,24.0,31.1,28.6,19.9,27.0,21.1,24.9,17.6,27.9,23.9,26.0,19.3,23.9,21.1,15.0,25.2,2052.19215256464,1896.46333887667,1641.79469773021,1658.68393746983,1391.36929947105,1230.09779205853,1524.84377083098,1327.29642472487,1643.33469426632,1746.68108337495,1643.56459132876,1769.29005517,1467.87915622061,1482.76089019492
ENSG00000188021,Q9UHD9,UBQLN2,ENSMUSG00000050148,Ubqln2,Ubiquilin-2 OS=Homo sapiens OX=9606 GN=UBQLN2 PE=1 SV=2,11,5,14,624,25.4,17.3,29.4,27.3,26.3,28.1,26.8,22.6,31.3,21.2,,,,,,,,,,,639.229607007372,537.619947439364,734.216612421503,420.93486660548,307.456099282515,241.24671491801,280.439579892989,302.130159022558,232.373159326873,279.931887291133,201.344998948428,321.900189688986,225.902945280975,296.818571121514
ENSG00000119673,P49753,ACOT2,ENSMUSG00000021226,Acot2,"Acyl-coenzyme A thioesterase 2, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT2 PE=1 SV=6",4,2,6,483,197.2,132.3,145.2,225.7,312.9,291.7,221.0,200.0,198.9,203.2,69.9,72.8,81.2,91.0,93.1,86.1,67.1,76.9,68.4,101.4,277.746547710833,403.402637294114,263.31785828972,224.982767591892,302.744093330892,241.246686962817,249.183127252973,322.5814860524,211.156455093849,222.105195908666,223.585846380416,208.638649214227,162.268294004129,282.560419400123
ENSG00000119673,P49753,ACOT2,ENSMUSG00000021226,Acot2,"Acyl-coenzyme A thioesterase 2, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT2 PE=1 SV=6",4,2,6,483,197.2,132.3,145.2,225.7,312.9,291.7,221.0,200.0,198.9,203.2,69.9,72.8,81.2,91.0,93.1,86.1,67.1,76.9,68.4,101.4,277.746547710833,403.402637294114,263.31785828972,224.982767591892,302.744093330892,241.246686962817,249.183127252973,322.5814860524,211.156455093849,222.105195908666,223.585846380416,208.638649214227,162.268294004129,282.560419400123
ENSG00000119673,P49753,ACOT2,ENSMUSG00000021228,Acot3,"Acyl-coenzyme A thioesterase 2, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT2 PE=1 SV=6",4,2,6,483,197.2,132.3,145.2,225.7,312.9,291.7,221.0,200.0,198.9,203.2,69.9,72.8,81.2,91.0,93.1,86.1,67.1,76.9,68.4,101.4,3334.78981613342,4994.63637823602,1157.87779643041,1845.08722546638,1471.28770593501,5943.20176007858,2328.783837007,2723.23856221876,4373.5214837133,187.122072760259,376.059115993603,593.460181879135,504.039584436343,1241.44669087744
ENSG00000119673,P49753,ACOT2,ENSMUSG00000021228,Acot3,"Acyl-coenzyme A thioesterase 2, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT2 PE=1 SV=6",4,2,6,483,197.2,132.3,145.2,225.7,312.9,291.7,221.0,200.0,198.9,203.2,69.9,72.8,81.2,91.0,93.1,86.1,67.1,76.9,68.4,101.4,3334.78981613342,4994.63637823602,1157.87779643041,1845.08722546638,1471.28770593501,5943.20176007858,2328.783837007,2723.23856221876,4373.5214837133,187.122072760259,376.059115993603,593.460181879135,504.039584436343,1241.44669087744
ENSG00000119673,P49753,ACOT2,ENSMUSG00000072949,Acot1,"Acyl-coenzyme A thioesterase 2, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT2 PE=1 SV=6",4,2,6,483,197.2,132.3,145.2,225.7,312.9,291.7,221.0,200.0,198.9,203.2,69.9,72.8,81.2,91.0,93.1,86.1,67.1,76.9,68.4,101.4,704.599699348712,1006.51375975516,557.767661265658,661.39266313743,263.871361087827,593.529762348559,668.136024691308,1314.96589875134,452.337540522426,296.96528570342,181.810563347938,460.694212059662,330.651987400307,464.970789752837
ENSG00000119673,P49753,ACOT2,ENSMUSG00000072949,Acot1,"Acyl-coenzyme A thioesterase 2, mitochondrial OS=Homo sapiens OX=9606 GN=ACOT2 PE=1 SV=6",4,2,6,483,197.2,132.3,145.2,225.7,312.9,291.7,221.0,200.0,198.9,203.2,69.9,72.8,81.2,91.0,93.1,86.1,67.1,76.9,68.4,101.4,704.599699348712,1006.51375975516,557.767661265658,661.39266313743,263.871361087827,593.529762348559,668.136024691308,1314.96589875134,452.337540522426,296.96528570342,181.810563347938,460.694212059662,330.651987400307,464.970789752837
ENSG00000119711,Q02252,ALDH6A1,ENSMUSG00000021238,Aldh6a1,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial OS=Homo sapiens OX=9606 GN=ALDH6A1 PE=1 SV=2",12,5,32,535,187.4,109.1,158.4,201.5,166.3,180.4,166.5,139.8,169.1,167.3,390.2,353.0,447.6,418.5,469.8,413.6,273.6,359.1,293.5,434.8,12790.450968084,12349.5895972938,9901.50735483664,9189.14748313043,8138.04497304879,5594.56398168614,7794.2456451551,6530.08021777413,8068.27725251404,10036.7623504505,4909.18878357762,8640.59077553316,5132.621380363,7931.14329910012
ENSG00000119723,Q9Y2Z9,COQ6,ENSMUSG00000021235,Coq6,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial OS=Homo sapiens OX=9606 GN=COQ6 PE=1 SV=2",4,2,3,468,42.4,23.3,55.2,59.4,48.6,49.2,48.2,33.9,64.5,40.9,117.7,93.7,126.8,115.7,146.7,137.4,100.8,100.0,110.8,159.6,212.580529446094,252.1106102166,261.944856148377,222.503410903421,313.151371336659,276.209735698454,327.634489263252,226.673803862828,313.243326527458,235.585750472796,283.193604077941,258.736697291249,274.267516877118,295.815697983304
ENSG00000131473,P53396,ACLY,ENSMUSG00000020917,Acly,ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3,21,18,100,1101,267.4,177.1,269.9,438.9,207.2,366.6,342.3,283.2,233.8,285.7,191.7,207.0,223.5,178.7,216.3,196.6,126.2,170.4,95.0,198.3,9484.9136884474,9891.29991423612,12746.6100468364,2996.73063501802,4826.45699288681,5356.52651875534,5497.87674127296,2693.52766808234,3945.8948708629,4580.00873288565,12376.4887816171,6740.98657404278,8159.1251205267,4233.31206336689
ENSG00000132361,O75153,CLUH,ENSMUSG00000020741,Cluh,Clustered mitochondria protein homolog OS=Homo sapiens OX=9606 GN=CLUH PE=1 SV=2,18,20,48,1309,78.0,44.0,83.7,102.1,88.4,84.7,85.9,69.0,63.0,69.3,86.3,84.0,160.5,112.2,132.1,107.9,91.9,96.0,82.3,138.2,8858.7083071143,8427.84920975254,7224.5520115481,7502.08174748181,5718.44735256717,5984.63390071503,5013.09457931688,5717.42226690732,5297.95376244247,4161.56904328689,4431.18167460437,4901.14538988908,5871.20490030938,5562.43887717854
ENSG00000133026,P35580,MYH10,ENSMUSG00000020900,Myh10,Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3,8,12,38,1976,26.7,12.7,28.6,29.5,18.1,20.2,29.0,18.7,22.8,21.7,,,,,,,,,,,225.336907883284,253.930305285583,314.447371638104,295.474439752827,340.040659648803,136.112128489209,161.181103973102,132.44299562408,193.261064176541,178.397599027998,137.633377464139,219.477359316845,133.954907912757,166.125935770315
ENSG00000133943,Q7Z3D6,DGLUCY,ENSMUSG00000021185,Dglucy,"D-glutamate cyclase, mitochondrial OS=Homo sapiens OX=9606 GN=DGLUCY PE=1 SV=2",5,2,6,616,175.8,105.8,160.9,179.7,168.6,159.5,180.7,137.1,142.3,148.8,149.5,139.6,162.7,176.1,175.4,163.1,125.6,150.5,127.0,192.9,1109.98601624349,937.654333757174,870.672440523268,855.171747213318,915.311495434651,1046.45751580105,787.354466368161,617.656969913542,993.733359410507,1027.0360898644,714.56769690676,768.706452601235,772.729726337651,1044.74469082305
ENSG00000133961,P49757,NUMB,ENSMUSG00000021224,Numb,Protein numb homolog OS=Homo sapiens OX=9606 GN=NUMB PE=1 SV=2,4,3,5,651,125.4,69.6,142.9,142.2,124.8,137.2,122.4,136.6,118.7,160.5,92.6,87.8,141.0,122.1,138.5,123.4,93.3,118.8,88.9,144.3,1083.20064228801,812.348404379729,748.2036714075,870.132893375937,690.666554125055,822.453634395198,665.426622080477,722.756838262841,816.303114062857,657.166837649064,590.377597769,532.195880271788,807.694895803338,787.61011533397
ENSG00000134001,P05198,EIF2S1,ENSMUSG00000021116,Eif2s1,Eukaryotic translation initiation factor 2 subunit 1 OS=Homo sapiens OX=9606 GN=EIF2S1 PE=1 SV=3,18,5,10,315,58.2,36.1,72.8,70.2,58.0,63.5,64.5,49.1,67.1,50.2,50.3,44.7,76.6,54.0,57.7,67.1,43.7,48.1,44.9,73.9,1023.63932563201,1097.83628494892,1053.60861945009,737.907770025965,984.527725331946,590.478415217297,682.087200404353,534.964708434219,680.021867310965,904.432673863678,813.034383775653,959.559731623612,610.638337469026,568.390501722728
ENSG00000154001,Q16537,PPP2R5E,ENSMUSG00000021051,Ppp2r5e,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform OS=Homo sapiens OX=9606 GN=PPP2R5E PE=1 SV=1,5,2,4,467,14.6,9.2,19.6,24.1,13.6,22.1,21.7,15.8,17.1,17.6,24.2,28.7,39.8,20.5,35.0,19.3,29.1,23.0,23.2,32.7,1123.34038764554,1002.38740349595,880.375055852369,692.625948062484,617.771409261168,637.807102486653,877.207550946668,682.297814868256,1069.70237442718,740.843945133784,903.772647706872,928.534440085589,745.469260718876,695.990127257304
ENSG00000161533,Q15067,ACOX1,ENSMUSG00000020777,Acox1,Peroxisomal acyl-coenzyme A oxidase 1 OS=Homo sapiens OX=9606 GN=ACOX1 PE=1 SV=3,5,3,9,660,96.1,44.2,89.5,81.0,79.4,82.5,84.3,57.9,63.6,65.5,57.8,49.5,88.4,62.6,73.8,68.1,60.1,51.8,52.1,80.7,35937.6431975448,37468.4751383743,29552.4919414411,32921.2732881183,22715.4794177042,31678.3922465555,27418.8581586994,25957.6670457986,31765.5114670782,27056.1826389479,11952.3318085203,17780.6060732347,18333.8151658775,29234.8134149857
ENSG00000165898,Q86U28,ISCA2,ENSMUSG00000021241,Isca2,"Iron-sulfur cluster assembly 2 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=ISCA2 PE=1 SV=2",16,2,3,154,,,,,,,,,,,10.2,12.5,17.0,12.4,19.7,18.1,10.5,14.3,9.8,15.9,478.137335220473,548.181245422243,500.898724398773,536.908229720229,1087.72027379595,716.427214893175,816.947646167518,714.878050980223,820.842622544199,951.452989566839,877.393733729522,949.053497717415,634.974346412485,789.357329800584
ENSG00000167881,Q9UHB9,SRP68,ENSMUSG00000020780,Srp68,Signal recognition particle subunit SRP68 OS=Homo sapiens OX=9606 GN=SRP68 PE=1 SV=2,17,10,21,627,53.3,31.7,70.1,68.2,51.8,56.8,59.4,44.4,52.5,50.3,38.0,40.6,71.2,46.9,59.5,48.1,39.3,39.6,42.9,62.9,1291.87166031308,1038.1561153288,969.321502145056,1043.26869432737,660.721951486158,689.609717151657,815.626751695266,727.281540575138,926.854707552565,640.64332363381,864.724554211842,856.308036056499,841.719284011972,706.154395444892
ENSG00000095380,Q9NR45,NANS,ENSMUSG00000028334,Nans,Sialic acid synthase OS=Homo sapiens OX=9606 GN=NANS PE=1 SV=2,8,2,8,359,25.0,13.0,37.5,25.1,18.3,21.4,23.1,17.5,25.8,22.0,25.0,24.9,34.0,27.4,35.1,36.2,22.7,28.4,25.9,38.3,389.740325421442,268.623887505267,303.825805133423,384.848516381266,181.674538123444,211.611721254187,280.114394728091,234.241162653872,225.400557044135,273.864489772461,275.844388682148,318.37334152993,280.908339685568,238.784176533375
ENSG00000109534,Q9NY12,GAR1,ENSMUSG00000028010,Gar1,H/ACA ribonucleoprotein complex subunit 1 OS=Homo sapiens OX=9606 GN=GAR1 PE=1 SV=1,19,5,74,217,,,,,,,,,,,26.4,23.8,46.5,33.4,37.8,42.3,32.0,29.8,26.0,39.1,66.9769657331021,71.0508895000154,81.8234935358551,71.8717248728786,69.3440385643757,98.3869241651354,78.4266886473304,99.1737370550633,108.271551060653,77.1710666290077,66.5895612775283,87.9136440570496,72.5788740459332,60.8329999683942
ENSG00000117528,P28288,ABCD3,ENSMUSG00000028127,Abcd3,ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=1,9,6,24,659,299.3,166.4,212.4,365.2,208.0,294.7,297.9,247.0,164.3,252.1,95.9,92.4,156.8,117.0,97.8,104.6,81.2,102.4,62.6,135.0,9086.67239576857,9310.49807922284,8490.75980845175,9196.24402843179,6827.72961236231,8164.78322586846,7506.57448335513,6973.54336379586,7279.49016953417,7718.31968890107,5471.44072331138,7619.83483368981,4662.94733186936,7654.59922277318
ENSG00000119318,P54727,RAD23B,ENSMUSG00000028426,Rad23b,UV excision repair protein RAD23 homolog B OS=Homo sapiens OX=9606 GN=RAD23B PE=1 SV=1,16,5,19,409,204.2,127.3,271.5,275.1,239.8,233.4,246.8,180.2,226.6,204.6,68.4,56.4,110.5,67.1,85.1,88.9,59.8,70.4,57.3,90.4,7150.84712971157,5911.10299141192,5781.33668540212,4594.5350242822,2234.87803459714,2166.36895442124,2406.13832241689,2072.53614325324,2718.63684030653,3076.49385798366,3346.85707906939,3526.98000856818,3278.94055772972,2870.7168590122
ENSG00000119471,Q6YN16,HSDL2,ENSMUSG00000028383,Hsdl2,Hydroxysteroid dehydrogenase-like protein 2 OS=Homo sapiens OX=9606 GN=HSDL2 PE=1 SV=1,8,2,9,418,24.7,16.0,31.3,31.8,25.0,30.6,24.6,20.5,24.4,21.0,28.1,22.2,33.7,26.2,26.9,32.0,24.9,22.9,23.8,34.2,1680.33128046864,2252.9407060495,1403.09170177733,1445.66562465268,1024.23101335805,828.681106598636,1099.46923437558,1071.7446405525,1175.52295887271,953.184716104237,632.31422914282,917.942018979027,629.025051533741,992.368938260019
