human_ensembl_gene_id,human_accession,hgnc_symbol,mouse_ensembl_gene_id,external_gene_name,Description_prot,Coverage [%]_prot,# Peptides_prot,# PSMs_prot,# AAs_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_prot,Mmus8_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17_prot,RR1_GC_NASA_LVR_POOL_prot,RR1_GC_NASA+CASIS_LVR_POOL_prot,RR1_BA_CASIS_LVR_POOL_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21.1_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17.1_prot,RR1_GC_NASA_LVR_POOL.1_prot,RR1_GC_NASA+CASIS_LVR_POOL.1_prot,RR1_BA_CASIS_LVR_POOL.1_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_rna,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_rna,Mmus_C57-6J_LVR_GC_C_Rep1_M36_rna,Mmus_C57-6J_LVR_GC_C_Rep2_M37_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep4_M39_rna,Mmus_C57-6J_LVR_GC_C_Rep5_M40_rna,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_rna,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_rna,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_rna,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_rna,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_rna
ENSG00000123684,Q92604,LPGAT1,ENSMUSG00000026623,Lpgat1,Acyl-CoA:lysophosphatidylglycerol acyltransferase 1 OS=Homo sapiens OX=9606 GN=LPGAT1 PE=1 SV=1,3,1,2,370,14.2,7.1,10.0,16.7,11.2,14.3,16.1,11.6,8.5,12.1,13.1,10.7,18.3,18.5,11.6,11.9,8.8,13.5,4.9,25.1,6152.21378535329,5269.87899674298,3859.02439673585,3403.34475547435,1849.21075296846,2074.97729338379,1590.67876848593,1942.26966177477,2027.33797762599,1799.81390679374,1386.53340121309,1857.38018769075,1423.23064583564,1813.97782514756
ENSG00000123992,Q9ULA0,DNPEP,ENSMUSG00000026209,Dnpep,Aspartyl aminopeptidase OS=Homo sapiens OX=9606 GN=DNPEP PE=1 SV=2,3,1,8,485,36.9,28.1,36.1,46.1,34.4,36.0,37.8,33.8,41.6,32.0,83.0,76.8,128.5,113.2,110.1,108.5,90.6,79.4,76.2,113.6,1028.50886900911,973.76811221409,847.104862724017,987.377372204269,674.312442935814,650.510708361565,722.531516353897,655.057063510595,702.576348992858,568.378439160805,424.662476241935,695.405893834538,535.41102996606,594.544937657142
ENSG00000125633,Q567U6,CCDC93,ENSMUSG00000026339,Ccdc93,Coiled-coil domain-containing protein 93 OS=Homo sapiens OX=9606 GN=CCDC93 PE=1 SV=2,1,1,1,631,35.0,30.0,42.6,52.2,32.5,42.4,33.3,33.0,33.5,35.9,,,,,,,,,,,344.216232340926,270.473131096947,342.186545058803,311.712803940709,177.455727584306,340.719302482594,296.000024309733,303.827139335622,320.558328746747,253.48185964449,182.839133391705,238.627911567733,339.243517022452,265.993237991151
ENSG00000127824,P68366,TUBA4A,ENSMUSG00000026202,Tuba4a,Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1,28,9,111,448,216.2,154.6,287.5,304.9,258.5,239.3,232.0,202.3,219.1,227.1,152.2,127.9,244.5,151.1,192.0,186.9,164.2,150.2,129.4,189.9,5431.28642327013,5149.96762853333,4618.55147673768,4214.78064036443,2452.79614242683,2803.88413038379,3350.02600086034,2798.55273630843,2781.99049011901,2613.97833135745,4476.01872499495,5378.50103077027,4778.05944106261,2387.95509366591
ENSG00000127838,Q8N490,PNKD,ENSMUSG00000026179,Pnkd,Probable hydrolase PNKD OS=Homo sapiens OX=9606 GN=PNKD PE=1 SV=2,2,1,1,385,,,,,,,,,,,9.9,15.0,19.7,12.6,19.4,12.6,11.4,10.6,6.0,20.2,2758.67532136829,2488.74412259902,2307.17297837624,2889.3759460756,2001.8492530252,1498.80697142572,1590.77700538855,1670.25453584267,1863.27302897481,2232.71317046976,2221.81048338706,2196.22238242667,1891.79260382652,2125.8738894983
ENSG00000130414,O95299,NDUFA10,ENSMUSG00000026260,Ndufa10,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFA10 PE=1 SV=1",2,1,4,355,,,,,,,,,,,37.0,29.2,42.2,36.4,45.1,44.3,31.7,38.9,26.2,46.2,3482.87984703304,4311.08471315743,3690.15823306884,4402.59189596062,3347.43272164446,2384.39817138271,2956.29703298214,2264.30615001835,3627.67456823912,3974.3940734691,3126.26481244637,3755.61096196504,2584.28262659705,3233.38153209733
ENSG00000132323,Q9H0C8,ILKAP,ENSMUSG00000026309,Ilkap,Integrin-linked kinase-associated serine/threonine phosphatase 2C OS=Homo sapiens OX=9606 GN=ILKAP PE=1 SV=1,7,2,2,392,36.7,16.0,30.2,34.6,33.2,32.9,27.4,21.8,32.8,24.8,53.9,40.6,64.5,52.4,58.1,66.3,64.3,55.7,41.2,66.8,501.195599866514,549.570920888783,523.249461701398,657.076637887444,880.744783557542,1060.63283286069,803.337448323652,1057.04093890675,970.710133076802,707.734610571487,805.727194622874,880.63313238083,982.51704760627,793.552042552735
ENSG00000132330,Q96I15,SCLY,ENSMUSG00000026307,Scly,Selenocysteine lyase OS=Homo sapiens OX=9606 GN=SCLY PE=1 SV=4,2,1,4,445,27.4,19.8,14.9,28.9,16.7,25.5,21.4,18.0,10.6,20.6,57.7,47.7,59.6,48.6,56.6,55.0,51.4,51.9,33.6,61.6,3836.3853584536,3466.3701132469,2865.41895503222,3360.58342621324,1909.71658103097,2390.15981825989,2190.89694994928,2122.16229830467,2855.85193793208,2452.49561954254,2465.75668340563,2813.04188935924,2643.19948324901,2575.41320547157
ENSG00000132716,Q5TAQ9,DCAF8,ENSMUSG00000026554,Dcaf8,DDB1- and CUL4-associated factor 8 OS=Homo sapiens OX=9606 GN=DCAF8 PE=1 SV=1,4,1,2,597,31.9,16.7,29.8,31.5,29.9,27.0,31.5,25.6,24.1,22.0,14.1,12.4,25.3,14.7,19.7,17.8,18.6,11.5,11.1,22.0,2742.32477720775,2808.42066118091,2584.61763935149,2600.18004785585,2334.65924557614,2759.74647588443,2204.52435336424,2332.44901524084,2650.02077874774,2322.44624232778,1556.66255677923,2014.09862386825,2182.24128791311,2449.46050872798
ENSG00000134444,Q9P260,RELCH,ENSMUSG00000026319,Relch,RAB11-binding protein RELCH OS=Homo sapiens OX=9606 GN=RELCH PE=1 SV=2,2,2,2,1216,,,,,,,,,,,10.0,13.7,17.8,10.0,14.7,17.4,9.9,12.7,8.4,14.6,379.819780952006,429.046126061231,416.17948513811,491.043655768462,552.379273194634,640.301009384892,409.03880730892,678.627229867182,632.612403871726,598.436312166992,522.354103557459,597.677340514721,767.959189718868,676.055720824822
ENSG00000135821,P15104,GLUL,ENSMUSG00000026473,Glul,Glutamine synthetase OS=Homo sapiens OX=9606 GN=GLUL PE=1 SV=4,10,4,51,373,181.9,103.9,194.4,207.6,203.7,202.7,204.7,158.9,188.1,158.2,80.3,62.2,98.2,105.3,100.1,127.0,79.3,89.7,83.5,117.7,42289.018384605,29825.4681266642,35331.1319905569,28383.8671090331,8684.87887410842,23468.5751891608,22748.142196756,20426.0276721395,20490.9600280398,18397.4945421761,16493.1624157493,27965.1247446697,21416.8987883205,23031.9724170764
ENSG00000135862,P11047,LAMC1,ENSMUSG00000026478,Lamc1,Laminin subunit gamma-1 OS=Homo sapiens OX=9606 GN=LAMC1 PE=1 SV=3,0,1,3,1609,87.0,71.0,122.3,150.2,115.0,109.0,110.4,85.0,121.7,95.0,,,,,,,,,,,407.025366918475,471.655166929701,552.917350261632,270.996530195805,223.709400576344,126.92858162769,212.276683116268,232.343798500827,193.175024778204,134.165331579146,238.367446070667,206.102564870127,182.325101213748,192.485033394945
ENSG00000135924,P25686,DNAJB2,ENSMUSG00000026203,Dnajb2,DnaJ homolog subfamily B member 2 OS=Homo sapiens OX=9606 GN=DNAJB2 PE=1 SV=3,4,1,2,324,20.9,6.9,22.0,19.0,19.2,20.0,20.0,19.3,15.4,17.9,,,,,,,,,,,1133.15427552175,1360.50420984428,822.42766873796,1076.25375619183,902.803504014217,1169.70568270987,1061.69180069865,1284.39626180842,1021.92313659528,708.49722170581,988.860235113062,1003.84773781856,1362.21547744158,919.868011570562
ENSG00000136628,P07814,EPRS1,ENSMUSG00000026615,Eprs,Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=5,9,10,24,1512,96.3,60.9,111.3,111.4,100.6,106.7,107.2,91.6,103.2,92.9,85.3,67.9,137.6,95.6,110.7,116.3,78.3,97.8,84.2,125.0,2859.92526873579,2766.51689732312,2414.74540928572,2525.5073103029,2984.30930633395,2288.69335820664,2625.32246339525,2323.12817323422,2518.61574382715,2666.82408684172,3346.56179620429,2924.00193584653,2750.18234202158,2612.37118037231
ENSG00000136738,Q92783,STAM,ENSMUSG00000026718,Stam,Signal transducing adapter molecule 1 OS=Homo sapiens OX=9606 GN=STAM PE=1 SV=3,2,1,2,540,82.3,34.6,79.9,68.2,64.4,83.7,76.9,56.0,64.6,60.8,79.0,74.3,92.6,72.7,79.1,93.0,62.2,59.4,50.1,104.8,531.663229641209,438.792694917353,522.96011259968,360.06191739845,348.610332400023,331.70510843676,380.279855175134,303.498678316445,294.64954041301,304.143580346458,305.155047806194,363.73738038667,310.443712146371,264.818453353265
ENSG00000136930,Q99436,PSMB7,ENSMUSG00000026750,Psmb7,Proteasome subunit beta type-7 OS=Homo sapiens OX=9606 GN=PSMB7 PE=1 SV=1,4,1,7,277,295.0,199.3,359.4,422.2,321.8,329.2,339.1,265.5,323.0,306.2,396.3,329.3,457.3,392.6,491.4,450.9,352.4,396.2,341.2,512.5,1779.09662361568,2076.39138925404,1909.90983810145,2012.97585731364,2304.53476839976,1752.00083505734,2075.64021937673,1596.93364312977,1987.69139831233,2531.18771198922,2153.32123564539,2517.03460028129,1593.36101445054,1942.22639885171
ENSG00000136935,Q92805,GOLGA1,ENSMUSG00000026754,Golga1,Golgin subfamily A member 1 OS=Homo sapiens OX=9606 GN=GOLGA1 PE=1 SV=3,1,1,1,767,10.4,10.0,23.1,17.5,12.8,19.2,15.3,14.3,14.8,15.0,,,,,,,,,,,277.2286570031,268.878974986224,295.335751071255,202.412010841382,484.532808816932,593.798418818455,450.001569213292,478.440590793947,588.872129762477,380.36390104242,478.751305903245,456.614626960609,505.679423095508,635.987856472398
ENSG00000136950,Q9BPX5,ARPC5L,ENSMUSG00000026755,Arpc5l,Actin-related protein 2/3 complex subunit 5-like protein OS=Homo sapiens OX=9606 GN=ARPC5L PE=1 SV=1,16,2,8,153,59.8,37.0,70.8,62.1,64.3,62.6,57.2,49.9,53.6,59.6,65.5,67.2,93.0,71.5,84.4,89.9,63.7,63.5,48.2,99.9,830.15870888374,826.509197937004,723.936839143763,848.721127304415,852.970789559006,791.162323665075,874.805358123129,741.947929156587,725.098287413584,934.633658739948,801.316985307279,1017.20328478268,803.909351328556,641.828280580863
ENSG00000138363,P31939,ATIC,ENSMUSG00000026192,Atic,Bifunctional purine biosynthesis protein ATIC OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=3,14,7,21,592,76.2,54.7,91.7,99.7,82.8,83.5,86.6,69.7,80.6,78.4,63.3,55.0,66.5,63.7,64.6,66.9,66.0,59.2,44.8,74.6,638.64708118956,533.605989353026,541.060138048336,448.956179147507,312.87801893816,200.046528039188,232.378596085419,216.05491997733,338.852375548282,314.780867976176,214.846117076408,280.800871280205,245.430216768456,268.856497207224
ENSG00000142327,Q9HAU8,RNPEPL1,ENSMUSG00000026269,Rnpepl1,Aminopeptidase RNPEPL1 OS=Homo sapiens OX=9606 GN=RNPEPL1 PE=1 SV=3,1,1,3,725,64.0,42.2,67.3,69.0,67.2,69.6,68.4,45.2,64.2,50.5,65.6,67.4,122.2,70.9,87.2,90.4,71.3,76.2,69.2,103.5,2034.59938560212,1878.88544468156,1654.47334527756,2259.47393891355,1250.14042951847,1661.75416370801,1407.15941137859,1766.81651683941,1590.68093644541,1341.56799966509,1429.62447132918,1498.52767925952,1458.07045075186,1628.63948013258
ENSG00000143149,P49189,ALDH9A1,ENSMUSG00000026687,Aldh9a1,4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH9A1 PE=1 SV=3,16,7,65,494,77.1,50.1,89.0,85.7,92.9,106.1,94.2,80.4,97.4,109.3,118.4,114.2,130.7,136.1,152.8,125.1,102.1,113.9,96.0,148.1,8344.65773139272,7937.65545461609,6864.57272428757,6972.08585524401,5298.21808383871,4979.48265648127,5310.61576959609,4371.79598707983,5645.91235982797,5992.05506905623,4283.5851079983,6330.17863831023,4195.42875030969,6082.50783811539
ENSG00000143228,Q9BZD4,NUF2,ENSMUSG00000026683,Nuf2,Kinetochore protein Nuf2 OS=Homo sapiens OX=9606 GN=NUF2 PE=1 SV=2,3,1,7,464,80.8,50.0,99.4,101.0,84.1,81.5,80.9,65.6,76.5,73.1,56.8,48.1,92.7,66.4,76.2,63.8,50.9,56.1,50.3,78.9,20.7762993761398,3.9810219155123,20.5223054511631,18.7062279142859,20.7555333182809,6.81172445818332,6.96226884394129,2.79547206750568,3.97678965777972,14.4906757299452,10.5603244379934,2.3900701515512,4.25232351334895,10.3936660515491
ENSG00000143337,Q5JTV8,TOR1AIP1,ENSMUSG00000026466,Tor1aip1,Torsin-1A-interacting protein 1 OS=Homo sapiens OX=9606 GN=TOR1AIP1 PE=1 SV=2,2,1,14,583,,,,,,,,,,,14.2,20.2,55.6,27.8,31.3,36.2,29.0,32.1,27.4,39.9,1543.96603495775,1637.66819623597,1638.59872859116,1532.77977867011,905.962427733049,1087.29314695521,923.412828681239,959.591463901152,972.278398934502,836.580616652716,945.995624519492,809.311284227572,924.216613311179,1004.38114739699
ENSG00000035403,P18206,VCL,ENSMUSG00000021823,Vcl,Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4,20,17,56,1134,375.5,195.1,245.1,423.0,244.7,323.0,324.6,226.2,237.8,232.7,257.7,240.1,281.3,291.1,238.6,278.1,196.5,209.2,156.8,281.1,753.893377162057,762.545200543948,866.205517392617,446.963276873399,307.471609711484,334.39087465119,362.124366014544,327.73273015987,340.32355520274,313.119865329429,316.475114236611,273.924877671219,420.246976923277,240.223258884543
ENSG00000037474,Q08J23,NSUN2,ENSMUSG00000021595,Nsun2,RNA cytosine C(5)-methyltransferase NSUN2 OS=Homo sapiens OX=9606 GN=NSUN2 PE=1 SV=2,6,4,7,767,37.6,21.9,36.6,41.3,38.6,38.6,39.1,34.0,34.9,35.7,22.3,18.3,37.1,26.3,32.4,29.1,140.0,31.1,30.8,39.0,1456.68784265732,1426.56321526839,1347.15362484005,1304.25270208112,1225.51217336081,1163.19739494585,886.939506238618,913.32160579226,1021.77254644122,965.124491252912,972.863402594392,1139.07358643585,928.288742796147,960.126914746206
ENSG00000049656,Q96KA5,CLPTM1L,ENSMUSG00000021610,Clptm1l,Lipid scramblase CLPTM1L OS=Homo sapiens OX=9606 GN=CLPTM1L PE=1 SV=1,3,1,1,538,,,,,,,,,,,11.8,10.6,23.4,20.0,14.7,14.6,10.2,14.2,8.1,20.6,1431.03758316342,1330.69645378944,1370.57112689028,1470.84840440003,1632.55077351036,1334.38054872816,1623.64680686756,1302.43478097921,1380.98406485842,1620.80770792233,2224.64794714085,1880.49224705533,1759.60659257297,1578.71969817643
ENSG00000049860,P07686,HEXB,ENSMUSG00000021665,Hexb,Beta-hexosaminidase subunit beta OS=Homo sapiens OX=9606 GN=HEXB PE=1 SV=4,1,1,2,556,123.2,76.1,110.0,99.4,98.2,124.3,95.7,103.1,101.8,125.3,115.8,99.8,128.8,123.9,112.1,133.1,96.1,119.2,87.9,150.2,725.735692658872,666.860536509579,848.917785176381,874.383925026429,846.333098813419,581.721015501334,563.923212974053,516.480962678464,539.099853095703,790.565882878499,499.468451895696,609.95281187903,349.724501224947,707.158944230351
ENSG00000066735,Q9ULI4,KIF26A,ENSMUSG00000021294,Kif26a,Kinesin-like protein KIF26A OS=Homo sapiens OX=9606 GN=KIF26A PE=1 SV=3,1,2,4,1882,95.5,47.2,90.2,81.0,82.2,93.9,75.6,63.9,81.0,85.2,157.8,129.1,193.1,146.5,154.7,127.4,97.7,131.4,101.2,190.8,29.1470797210698,58.8506542241629,81.026603354797,38.7624815968311,15.1833948739705,28.5985672095024,15.2616224713652,16.3408756286604,15.8897610997652,15.8061873877225,34.6556516335932,12.1328033602734,10.7930774769368,11.9913089650557
ENSG00000068796,O00139,KIF2A,ENSMUSG00000021693,Kif2a,Kinesin-like protein KIF2A OS=Homo sapiens OX=9606 GN=KIF2A PE=1 SV=3,1,1,1,706,16.7,8.8,33.8,19.9,27.3,21.1,26.7,18.2,22.2,22.7,,,,,,,,,,,407.523798227502,257.930292651028,404.32474199442,256.290933186301,147.75780345749,190.717345162842,183.171664610856,169.493007912586,195.175203170652,255.242658736415,201.425820382129,215.028921896801,231.618851163401,131.42453481989
ENSG00000073578,P31040,SDHA,ENSMUSG00000021577,Sdha,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=2",29,11,99,664,171.1,88.8,148.6,161.3,131.2,146.9,162.4,112.0,138.0,113.9,183.2,178.3,201.7,167.0,216.9,191.4,131.8,128.0,134.6,207.1,8920.86360618786,10550.6297689927,8235.11840887974,7652.34124624512,7067.71466392258,5070.24407582843,5596.64393426029,5391.9162432824,5369.2646731467,4624.01109295149,4228.03999770135,5831.62938683836,4318.65156059662,4804.16681932479
ENSG00000079459,P37268,FDFT1,ENSMUSG00000021273,Fdft1,Squalene synthase OS=Homo sapiens OX=9606 GN=FDFT1 PE=1 SV=1,3,1,2,417,8.8,2.8,7.1,18.8,11.3,13.9,14.1,7.3,8.0,8.5,8.7,12.2,17.7,11.6,12.3,10.2,6.7,8.1,3.3,9.9,4230.25387627613,4081.30191348872,5253.23995593671,2074.41814555409,1857.71105398681,2181.94058207853,2226.52422304176,2158.18037483938,2053.2295987849,2032.04385515776,2135.40033199557,2742.54926932817,3016.93838166903,1663.96100656499
ENSG00000087302,Q9Y224,RTRAF,ENSMUSG00000021807,Rtraf,"RNA transcription, translation and transport factor protein OS=Homo sapiens OX=9606 GN=RTRAF PE=1 SV=1",23,4,13,244,67.1,47.9,77.3,75.6,66.2,73.3,74.2,56.9,71.8,62.5,82.5,73.4,123.7,92.2,100.8,122.2,84.9,91.5,87.9,124.9,1166.53988893619,1270.61123838598,1085.12389568898,1242.0730128202,1688.06313341896,1220.95724087337,1468.18330824769,1352.60830331314,1200.25757748816,1557.36158031705,1328.63303795913,1712.0255662596,1203.75482372537,1175.60442552562
ENSG00000170310,Q9UNK0,STX8,ENSMUSG00000020903,Stx8,Syntaxin-8 OS=Homo sapiens OX=9606 GN=STX8 PE=1 SV=2,12,3,6,236,88.4,45.8,96.0,114.2,92.4,93.9,94.9,65.6,76.2,85.2,21.8,17.7,36.5,26.3,30.9,27.7,22.5,22.9,18.9,29.7,270.038451523435,252.195038155739,263.649592954112,287.086571544851,328.557654994178,269.494314267103,276.714114871994,271.307891614522,284.175702266949,353.398726831075,244.729823184257,416.035876595525,287.774087808772,281.008355411901
ENSG00000172992,Q8WVC6,DCAKD,ENSMUSG00000020935,Dcakd,Dephospho-CoA kinase domain-containing protein OS=Homo sapiens OX=9606 GN=DCAKD PE=1 SV=1,6,1,2,231,110.9,64.5,92.7,139.1,99.8,111.9,108.5,83.0,85.9,83.6,33.5,27.1,45.5,39.4,37.9,41.5,31.8,30.0,28.0,45.4,365.849451437141,350.396252008227,367.060542270373,578.351188475444,371.783494717815,445.668374760963,414.59343803601,436.177775274179,477.971851951507,415.743023756061,346.117169824179,432.776301496968,417.74310455989,397.979727900631
ENSG00000174231,Q6P2Q9,PRPF8,ENSMUSG00000020850,Prpf8,Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2,6,12,21,2335,36.1,23.5,41.7,53.7,38.6,41.1,42.1,34.3,35.5,37.2,28.6,26.4,57.4,38.4,39.6,40.5,34.3,36.4,34.3,54.0,5201.0595008843,5131.3163410391,5240.47321917374,3853.52967260976,2272.38718466191,2285.79617432672,2213.24001796444,2075.48225863929,2614.99343258574,2335.21000559631,1918.20659727368,2137.68621177059,2246.58092849974,2446.83430093824
ENSG00000175931,Q9C0C9,UBE2O,ENSMUSG00000020802,Ube2o,(E3-independent) E2 ubiquitin-conjugating enzyme OS=Homo sapiens OX=9606 GN=UBE2O PE=1 SV=3,1,1,2,1292,,,,,,,,,,,23.0,11.6,24.8,24.3,21.2,20.1,20.5,18.4,15.5,34.7,301.791194468747,279.217167568218,295.910012748948,330.165576748188,271.206867613922,227.986990936281,205.470755156842,304.507774419327,236.999110624227,271.824009927778,241.5649583558,262.448304271492,329.137413632832,194.650845269057
ENSG00000178921,O15067,PFAS,ENSMUSG00000020899,Pfas,Phosphoribosylformylglycinamidine synthase OS=Homo sapiens OX=9606 GN=PFAS PE=1 SV=4,1,1,2,1338,27.2,25.6,39.8,46.4,34.5,35.7,37.3,30.7,43.5,31.0,,,,,,,,,,,199.368898620124,172.37970817389,192.287312314313,211.195136840246,714.393406228195,576.424468264132,282.630018698075,415.478716784195,459.338839997749,374.609792658479,236.646501077542,262.443301650306,416.035716106976,345.682057860858
ENSG00000180329,Q96MW1,CCDC43,ENSMUSG00000020925,Ccdc43,Coiled-coil domain-containing protein 43 OS=Homo sapiens OX=9606 GN=CCDC43 PE=1 SV=2,8,2,2,224,40.4,21.6,47.8,47.7,43.8,42.4,43.1,36.6,58.1,43.2,44.3,33.7,40.1,21.8,29.7,28.7,32.9,32.3,27.7,46.6,273.041834645771,273.464568162037,292.482808347054,315.582977876494,227.429228208418,254.396000597429,165.516461971694,179.101864272372,159.797210305138,245.154156837949,227.243721178,297.367433842526,213.216821632562,169.854900836531
ENSG00000185722,Q9P2R3,ANKFY1,ENSMUSG00000020790,Ankfy1,Rabankyrin-5 OS=Homo sapiens OX=9606 GN=ANKFY1 PE=1 SV=2,3,2,2,1169,33.8,14.1,43.3,46.2,35.7,41.6,37.3,29.1,36.5,30.3,28.9,21.7,34.9,31.5,35.0,35.1,23.7,26.4,25.2,40.5,898.328611506914,756.303514193768,857.494152337614,777.507812091363,442.267452738303,544.979312890992,467.396293194212,573.972852297711,639.036782782818,461.311591902932,608.391413310975,541.535844450171,613.607539438476,482.178434149783
ENSG00000196712,P21359,NF1,ENSMUSG00000020716,Nf1,Neurofibromin OS=Homo sapiens OX=9606 GN=NF1 PE=1 SV=2,1,2,8,2839,148.9,63.1,70.0,220.1,80.1,157.0,133.7,102.6,71.6,123.3,121.5,135.8,226.7,162.5,130.3,140.2,92.9,129.3,67.4,162.0,755.517294556822,724.826010025169,799.526010045422,641.154631783373,514.547880632641,352.886256182453,522.948064330907,496.036765696971,515.102970524916,529.08332393762,377.422071760124,587.328325150434,597.338315768806,526.70233237224
ENSG00000197170,O00232,PSMD12,ENSMUSG00000020720,Psmd12,26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3,13,5,15,456,73.3,38.8,73.7,78.3,58.4,79.1,73.5,58.6,53.7,59.4,32.1,34.3,44.9,40.2,44.4,37.8,29.1,32.9,27.4,35.3,1350.32080328098,1332.41623508589,1382.25672520285,1388.12385829809,1388.42441409305,1092.81179486403,1427.27667202834,1076.11408289076,1346.49960983609,1628.77218800108,1582.31258813032,1512.3097921945,1061.81626701358,1137.50817088729
ENSG00000198231,Q86XP3,DDX42,ENSMUSG00000020705,Ddx42,ATP-dependent RNA helicase DDX42 OS=Homo sapiens OX=9606 GN=DDX42 PE=1 SV=1,9,6,12,938,52.0,34.5,61.8,69.6,57.1,55.7,65.6,47.4,60.1,55.4,58.0,47.0,92.7,65.8,73.1,69.4,54.5,60.0,49.8,72.2,832.65650895811,683.480166085783,774.139060362189,805.102797558477,721.673275928825,1177.32908354379,770.206153770124,942.30167875717,814.142425908754,786.600077190671,791.98792833088,749.604424352761,887.801226131176,832.545753596218
ENSG00000198732,Q9H4F8,SMOC1,ENSMUSG00000021136,Smoc1,SPARC-related modular calcium-binding protein 1 OS=Homo sapiens OX=9606 GN=SMOC1 PE=1 SV=1,3,1,2,434,50.2,29.1,62.5,73.7,58.8,60.5,61.6,44.1,58.7,66.9,56.0,54.5,76.3,74.5,59.9,69.7,74.9,67.6,43.6,82.3,4479.60586646138,4260.56487445293,3315.03375253084,3437.80696211967,2395.88547367296,2756.40160273942,2414.46324464439,2730.68649406731,3464.31687572407,2277.0055106613,3212.17313386721,2756.71618084804,2980.65051351532,2931.53115833229
ENSG00000204316,Q96DV4,MRPL38,ENSMUSG00000020775,Mrpl38,"39S ribosomal protein L38, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL38 PE=1 SV=2",2,1,1,380,,,,,,,,,,,34.2,27.6,41.2,32.8,30.8,31.0,25.3,32.2,23.5,34.9,1072.03908634501,1202.80087723279,1086.86449950214,1353.09891074878,1137.18614012096,1221.36364676354,1264.16899003126,1293.30558708349,1353.59852064901,1345.29387926349,1409.22253755165,1230.73690316418,1257.80872355558,1270.72169345712
ENSG00000243678,P22392,NME2,ENSMUSG00000020857,Nme2,Nucleoside diphosphate kinase B OS=Homo sapiens OX=9606 GN=NME2 PE=1 SV=1,12,2,18,152,74.8,54.3,88.4,97.8,83.5,103.1,86.6,64.2,73.4,84.3,161.0,145.5,217.8,169.8,173.7,221.3,177.2,151.6,138.3,190.8,2534.00204064422,2964.40480475714,2096.62842276682,2375.27631612721,5166.44398994373,3630.37114413246,4434.31438696759,3506.47227890901,3752.03672056811,5500.24661823863,6042.51783055778,5409.51663755509,3825.87136741073,3871.66116892107
ENSG00000145703,Q13576,IQGAP2,ENSMUSG00000021676,Iqgap2,Ras GTPase-activating-like protein IQGAP2 OS=Homo sapiens OX=9606 GN=IQGAP2 PE=1 SV=4,5,8,18,1575,51.3,38.7,62.9,67.7,62.1,71.6,56.8,50.6,52.3,50.5,59.1,49.9,82.3,63.9,72.9,59.1,56.4,56.5,46.8,80.9,10707.6911594058,9163.37744232567,7893.23553187382,5914.85355710038,5164.3205485318,4163.48828903692,5002.76473032066,4271.66152310919,5271.84024711189,6197.93709306923,6056.75466124978,6484.50942928344,5063.1960559391,5512.53765787388
