ensembl_id,Accession,Mmus_C57-6J_LVR_GC_I_Rep1_M31,Mmus_C57-6J_LVR_GC_I_Rep2_M32,Mmus_C57-6J_LVR_FLT_I_Rep1_M21,Mmus_C57-6J_LVR_FLT_I_Rep2_M22,Mmus_C57-6J_LVR_GC_C_Rep1_M36,Mmus_C57-6J_LVR_GC_C_Rep2_M37,Mmus_C57-6J_LVR_GC_C_Rep3_M38,Mmus_C57-6J_LVR_GC_C_Rep4_M39,Mmus_C57-6J_LVR_GC_C_Rep5_M40,Mmus_C57-6J_LVR_FLT_C_Rep1_M25,Mmus_C57-6J_LVR_FLT_C_Rep2_M26,Mmus_C57-6J_LVR_FLT_C_Rep3_M27,Mmus_C57-6J_LVR_FLT_C_Rep4_M28,Mmus_C57-6J_LVR_FLT_C_Rep5_M30,GC_mean,GC_std,FLT_mean,FLT_std,Checked,Master,Description,Coverage,# Peptides,# PSMs (peptide-spectrum matches),# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI (isoelecric point),Ratios: (BA_Casis) / (Pool),Ratios: (GC_Casis) / (Pool),Ratios: (FLIGHT_Casis) / (Pool),Ratio Standard Errors [%]: (BA_Casis) / (Pool),Ratio Standard Errors [%]: (GC_Casis) / (Pool),Ratio Standard Errors [%]: (FLIGHT_Casis) / (Pool),emPAI,# Peptides A2,# Cumulative Decoys A2,FDR A2,Confidence A2,|Log Prob| A2
ENSMUSG00000022875,O08677,68415.0501709436,49019.2007922537,44837.775888493,71176.8982664832,73935.8514543074,46657.5840114643,63952.786581505,53940.09244879,60155.2942521134,88549.347204523,43902.5993963358,56340.8679295267,44878.0109064675,62721.2471341843,59439.408530196764,10114.266481961333,58915.24953228764,16684.522915190526,False,IsMasterProtein,Kininogen-1 OS=Mus musculus GN=Kng1 PE=1 SV=1,38.2753403933434,26,56,25,1,661,73.056,6.54,1.38,1.35,1.17,20.45,13.44,26.05,,26,0,0.0,Green,91.3248367423135
ENSMUSG00000022878,Q60994,0.0,44.5944711762496,212.909571699973,0.0,0.0,0.0,2.1021984869643,0.722028562063752,0.0,5.17557448790484,22.7297099354066,1.85195795888864,0.0,1.00669809595883,6.774099746468236,16.695250979378734,34.81050173973313,78.94719540746593,False,IsMasterProtein,Adiponectin OS=Mus musculus GN=Adipoq PE=1 SV=2,14.5748987854251,3,5,3,1,247,26.792,5.57,1.25,1.49,1.01,16.99,49.64,20.23,,3,0,0.0,Green,18.2460649538487
ENSMUSG00000022881,Q99J62,52.8026404546561,39.89475129127,37.6390027268498,38.7141230801177,61.6350096774656,42.6649975801331,38.7130889994435,28.3868319879819,25.6558704211524,77.8710116131914,82.8908061552764,62.3341543190724,66.5839112862473,81.3563594445154,41.393312916014665,12.700270037470222,63.91276694646721,19.123226952703646,False,IsMasterProteinCandidate,Replication factor C subunit 4 OS=Mus musculus GN=Rfc4 PE=1 SV=1,10.4395604395604,3,3,3,1,364,39.842,6.7,,,,,,,,3,1,0.0002280501710376,Yellow,5.03692418570694
ENSMUSG00000022885,Q64685,4556.05295910156,4476.00914833033,3256.48369530877,3576.36008387808,1482.34989202106,1266.63563134406,1431.45064685144,2335.01949288121,1329.83757631376,1224.38730401826,1008.08368009455,1466.00392147547,1197.66197176227,1190.77331036808,2411.0507638347744,1481.647616248268,1845.6791381293547,1085.2170973491013,False,IsMasterProtein,"Beta-galactoside alpha-2,6-sialyltransferase 1 OS=Mus musculus GN=St6gal1 PE=1 SV=2",13.6476426799007,4,4,4,1,403,46.556,8.87,1.8,1.72,1.48,26.62,53.84,36.48,,4,4,0.0008476372112735,Yellow,3.68623678605047
ENSMUSG00000034449,Q3U0B3,425.477201273866,391.920007246288,363.993207439431,470.270061875269,332.291756227089,325.671297220527,407.345132484679,362.165643243911,409.13551574801,358.678088714086,325.643751820674,400.216718468428,286.77319333326,334.603533082739,379.14379334919573,39.47048280816854,362.8826506762695,59.053498282551544,False,IsMasterProtein,Dehydrogenase/reductase SDR family member 11 OS=Mus musculus GN=Dhrs11 PE=1 SV=1,50.3846153846154,9,15,9,1,260,28.256,6.34,1.38,1.31,1.18,28.5,39.42,20.62,,9,0,0.0,Green,45.3092486639376
ENSMUSG00000034450,P58710,11015.3421797699,8017.34561489398,8558.6811505153,12156.3253682523,5052.4102309903,8071.00426572289,8116.25051221058,7100.51228355848,7287.42356899871,7697.45756689736,6558.91027680474,7500.26251621574,7699.78971455241,8640.1286240643,7808.612665163548,1772.9387140969925,8401.65074532888,1797.0254071574632,False,IsMasterProtein,L-gulonolactone oxidase OS=Mus musculus GN=Gulo PE=1 SV=3,68.6363636363636,30,60,30,1,440,50.446,8.24,1.23,1.58,1.43,27.51,17.01,23.97,,30,0,0.0,Green,137.632129662532
ENSMUSG00000034456,Q8VC12,15561.5518745253,12656.4578155417,8855.3813494963,13566.9029467421,17499.1719122196,13587.9886323845,12969.3441262581,12409.287050724,16279.2408380086,14419.1984162862,14997.1773181143,12107.7447310766,13647.5495104415,15012.9428108854,14423.291749951686,2007.9356717884198,13229.556726148916,2175.6450634833127,False,IsMasterProteinCandidate,Urocanate hydratase OS=Mus musculus GN=Uroc1 PE=1 SV=2,69.3786982248521,41,174,41,1,676,74.543,7.53,1.43,1.41,1.38,17.06,23.59,52.27,,41,0,0.0,Green,215.685564017242
ENSMUSG00000034459,Q64282,800.074608657887,311.68583222858,613.080348842048,412.640890305551,387.559581910262,234.451019398403,329.060664707321,307.707682605783,167.71279235676,684.71543739734,2198.40279594037,732.024247842046,901.490575148075,628.63267903969,362.6074545521423,205.40224945756248,881.5695677878742,598.8210060353808,False,IsMasterProtein,Interferon-induced protein with tetratricopeptide repeats 1 OS=Mus musculus GN=Ifit1 PE=1 SV=2,36.2850971922246,14,17,14,1,463,53.703,7.52,1.57,1.61,1.41,28.73,32.33,34.7,,14,0,0.0,Green,49.841263636927
ENSMUSG00000006998,Q8VDM4,2255.48451141177,2258.82554688405,2342.36957105165,2279.15848097833,2823.84085561834,2390.43347985335,2437.66246369658,2347.62089710058,2137.63471028398,2768.85684213876,4425.81010853998,3861.10274865259,2869.939193267,2417.95240448902,2378.7860664069494,219.99806887185323,2995.0270498739046,830.2080011117312,False,IsMasterProtein,26S proteasome non-ATPase regulatory subunit 2 OS=Mus musculus GN=Psmd2 PE=1 SV=1,59.6916299559471,46,86,46,1,908,100.139,5.17,1.48,1.55,1.21,17.31,56.12,20.45,,46,0,0.0,Green,191.660351434338
ENSMUSG00000007036,Q9Z1Q2,786.391917726108,803.723373570661,815.136252148622,881.444268722619,631.61768867217,1061.24687774034,738.528102005238,845.109696499622,785.41727112573,583.011678075506,595.265398013177,788.962074241757,744.283769529604,686.938438684168,807.4335610485526,130.66567226121225,727.8631256307791,112.1348997286323,False,IsMasterProtein,Abhydrolase domain-containing protein 16A OS=Mus musculus GN=Abhd16a PE=1 SV=3,16.1290322580645,8,13,8,1,558,63.046,8.25,1.27,1.47,1.18,24.66,25.01,23.92,,8,0,0.0,Green,22.5242561337199
ENSMUSG00000007039,Q99LD8,68.9641479567177,79.9347558558787,103.057726133297,55.0092037999904,55.5043135803189,48.1260197668142,56.5947519687049,50.5775161444696,37.5612080590703,30.6887360977391,63.6879308650489,39.5429690062315,55.912962609611,50.503967798645,56.75181619028204,13.958130582115412,56.91478518722327,23.131384229678716,False,IsMasterProtein,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2 OS=Mus musculus GN=Ddah2 PE=1 SV=1",38.9473684210526,8,10,8,1,285,29.627,6.01,1.76,1.58,1.08,29.15,21.62,34.91,,8,0,0.0,Green,24.6739215195069
ENSMUSG00000007041,Q9Z1Q5,424.743387231019,370.887583273657,487.366974671452,379.680064732734,331.391021741658,223.9121139431,300.388950410859,333.681188776378,217.485606929283,315.23600272941,371.331896667181,264.78386244409,227.596147426318,249.656212734974,314.6414074722791,75.05922984005852,327.9501659151656,91.58254917460226,False,IsMasterProtein,Chloride intracellular channel protein 1 OS=Mus musculus GN=Clic1 PE=1 SV=3,51.0373443983402,11,18,11,1,241,26.996,5.17,1.54,1.35,1.12,20.76,17.55,26.48,,11,0,0.0,Green,52.0210256110893
ENSMUSG00000038462,Q9CR68,3417.54562785765,4547.06706512608,3471.49320602465,4489.29978374219,7724.09572566002,4550.84029987327,5053.120191244,4817.32557783936,4478.73860335703,5963.96563477528,5261.84416851175,6503.54418866268,4374.8795533361,5141.80568676851,4941.247584422488,1330.131212868955,5029.547460260166,1021.466105635228,False,IsMasterProtein,"Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Mus musculus GN=Uqcrfs1 PE=1 SV=1",64.5985401459854,17,38,17,1,274,29.349,8.7,1.36,1.59,1.2,34.11,21.78,20.24,,17,0,0.0,Green,89.4885523191069
ENSMUSG00000038467,Q9D8B3,1079.33794249816,1156.05026936942,1399.52587026692,1367.42799972905,899.743124800694,772.726420459439,1001.23703526363,961.469986980045,1027.25405285718,892.846302067103,1145.7740539423,986.680696798818,897.200233188376,882.056683026227,985.4026903183669,124.55803338145343,1081.6445484312562,225.59227294470756,False,IsMasterProtein,Charged multivesicular body protein 4b OS=Mus musculus GN=Chmp4b PE=1 SV=2,42.8571428571429,8,11,8,1,224,24.921,4.82,1.31,1.32,1.07,15.79,16.76,15.99,,8,0,0.0,Green,19.301443742346
ENSMUSG00000032080,P06728,3199.48060812712,6206.8947450694,4488.35542738452,6162.66736289043,11922.4620574425,4632.38910274575,3909.65693907466,2387.28635376343,6979.27601498866,6483.099126615,6342.3329606081,11348.7380840525,4971.98501772634,4795.7450768357,5605.349403030216,3217.7011086514985,6370.417579444656,2338.7206666725992,False,IsMasterProtein,Apolipoprotein A-IV OS=Mus musculus GN=Apoa4 PE=1 SV=3,65.5696202531646,25,53,24,1,395,45.001,5.47,1.03,1.17,1.66,26.14,29.95,22.87,,25,0,0.0,Green,86.4800945786665
ENSMUSG00000032083,Q00623,151991.174313866,107109.956561005,134784.289500327,189451.576300802,243246.179540177,117696.414856385,173483.878291288,200383.763629567,151450.394201517,243783.877349168,181574.353095326,209361.821433584,223853.349282729,168147.278302332,163623.10877054356,47213.854579841034,192993.79218060971,36397.123819851346,False,IsMasterProtein,Apolipoprotein A-I OS=Mus musculus GN=Apoa1 PE=1 SV=2,76.5151515151515,29,98,29,1,264,30.597,5.73,1.25,1.44,1.61,19.55,16.21,27.52,,29,0,0.0,Green,101.618762457331
ENSMUSG00000032085,P37804,154.286899973482,297.885251337657,329.650794190231,105.387297984367,211.944632305282,67.1331753254238,173.42393284775,111.358820494833,113.679894600213,100.05023387685,174.295507645877,202.777241284603,153.176418566665,67.9613616459369,161.3875152692344,76.42612564810207,161.89983645636144,87.44957987657824,False,IsMasterProtein,Transgelin OS=Mus musculus GN=Tagln PE=1 SV=3,64.6766169154229,13,21,13,1,201,22.561,8.81,1.11,1.35,0.77,21.07,29.58,36.97,,13,0,0.0,Green,43.6619562522834
ENSMUSG00000029575,Q9D273,936.852771711743,985.462948032472,975.390925007917,612.492822178923,506.051987611745,798.879658816006,714.996361882157,677.332407598882,732.275487636107,493.240171607469,594.464983807501,850.127349331361,915.105637060004,571.869852415536,764.5502318984445,162.06718732980306,716.0988202012446,191.83183641571281,False,IsMasterProtein,"Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial OS=Mus musculus GN=Mmab PE=1 SV=1",37.1308016877637,7,10,7,1,237,26.256,9.2,1.46,1.42,1.2,23.38,20.57,25.94,,7,0,0.0,Green,31.4377250175526
ENSMUSG00000029578,Q80W47,1582.74109794589,1676.9820255336,1345.39321742649,1736.60906088577,1243.12877693569,1579.72642327562,1311.41577367442,1317.68040941078,1621.57756968507,1275.37462066845,1007.21035670285,1256.65348986301,1139.76063850408,1363.02135647428,1476.1788680658672,178.00808930764356,1303.43182007499,227.4734502191126,False,IsMasterProtein,WD repeat domain phosphoinositide-interacting protein 2 OS=Mus musculus GN=Wipi2 PE=1 SV=1,19.3258426966292,4,4,4,1,445,48.446,5.86,1.52,1.38,1.08,11.36,5.77,28.31,,4,1,0.0002841716396703,Yellow,10.0251990118673
ENSMUSG00000029580,P60710,11795.0966217956,10011.1403000308,12308.8466155094,11460.4566318773,18567.7459728512,12179.438194919,18094.5293818413,15036.4597390991,11383.7186295497,23697.9877806506,36263.8326458552,28573.4781904943,29483.7721114428,16875.0167222736,13866.875548583814,3403.7146911822697,22666.198671157596,9431.4781629586,False,IsMasterProtein,"Actin, cytoplasmic 1 OS=Mus musculus GN=Actb PE=1 SV=1",76.8,30,309,29,1,375,41.71,5.48,1.43,1.66,1.09,10.67,37.43,12.4,,30,0,0.0,Green,209.013137415972
ENSMUSG00000029581,Q61553,201.220758538292,134.441975523571,315.090063937049,104.779292076174,120.041584908715,78.0883063624913,105.506970840815,103.638736276194,79.3758603164017,52.8664639898854,78.4672696734523,97.1539811239089,55.723163659692,68.0990523918647,117.47345610949715,42.12154964918974,110.31132669314661,92.38844646397686,False,IsMasterProtein,Fascin OS=Mus musculus GN=Fscn1 PE=1 SV=4,16.8356997971602,6,7,6,1,493,54.474,6.89,1.78,1.5,1.18,6.4,24.73,11.18,,6,0,0.0,Green,25.9451947396487
ENSMUSG00000039768,Q5U458,1026.82358462468,775.81256745717,828.003178067355,1138.90068099226,740.293537812352,1050.81942155625,884.366992813623,855.90693346588,1137.57632391535,768.221379977409,992.861690333321,861.090874433331,1126.10815659035,853.792388495761,924.5141945207579,149.54590765931036,938.4254784128268,148.70794426480163,False,IsMasterProtein,DnaJ homolog subfamily C member 11 OS=Mus musculus GN=Dnajc11 PE=1 SV=2,32.2003577817531,14,22,14,1,559,63.194,8.32,1.41,1.9,1.58,27.65,26.5,30.48,,14,0,0.0,Green,45.0465529260319
ENSMUSG00000039770,P62700,703.347469162028,741.456199538869,772.349469927915,854.485311488422,735.74092620659,758.354945748102,772.000813724818,718.267291915077,996.230720423224,748.721208679355,727.421118393416,770.519499723966,656.259999629436,680.272566899306,775.056909531244,100.20662711293565,744.2898821059737,65.53629359039465,False,IsMasterProtein,Protein yippee-like 5 OS=Mus musculus GN=Ypel5 PE=1 SV=1,8.26446280991736,1,2,1,1,121,13.833,7.31,1.03,1.04,0.99,5.82,8.87,11.99,,1,26,0.0050751512785477,Yellow,2.1744799750226
ENSMUSG00000039783,Q91WN4,5581.80313624776,5111.42395946626,4281.02805467212,5850.87128522385,4460.08921047326,4049.64927592596,4546.22692470065,3435.47341049862,4851.51749910977,6107.33204064012,3346.09181180246,4814.38610137516,3287.42992944792,4706.6227099264,4576.597630917468,703.1351091916207,4627.680276155433,1101.9349881232147,False,IsMasterProtein,Kynurenine 3-monooxygenase OS=Mus musculus GN=Kmo PE=1 SV=1,51.1482254697286,25,57,25,1,479,54.496,8.88,1.21,1.52,1.35,33.6,17.9,31.55,,25,0,0.0,Green,131.206371956632
ENSMUSG00000031708,Q9CY27,3295.56743742798,3788.37007994891,2950.52758968451,3593.85210762494,4471.47103454445,3849.13108180529,4258.14484868718,4082.50138435,4309.51681851564,4012.51619387715,4927.68851532067,3804.21692666074,4580.03011186005,4567.46232419696,4007.8146693256354,398.9313316088002,4062.3276813178604,682.7270489130932,False,IsMasterProtein,Very-long-chain enoyl-CoA reductase OS=Mus musculus GN=Tecr PE=1 SV=1,34.4155844155844,15,23,15,1,308,36.067,9.55,1.06,1.59,1.37,25.81,12.03,30.1,,15,0,0.0,Green,30.4692823575757
ENSMUSG00000031710,P12242,0.0,0.0,632.988563156859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9238584749766,3.57665626300424,1.06057696053861,0.0,0.0,0.0,94.93566497933976,237.4601261758109,False,IsMasterProtein,Mitochondrial brown fat uncoupling protein 1 OS=Mus musculus GN=Ucp1 PE=1 SV=2,15.9609120521173,5,6,5,1,307,33.226,9.14,1.22,5.93,1.34,74.65,188.28,46.29,,5,1,0.000285959393766,Yellow,10.2163111794758
ENSMUSG00000031711,Q922H9,302.986044682752,250.479816611523,262.935040786017,298.36103512115,299.522895307741,354.666940964957,371.032519419208,368.525189243445,369.733228671856,251.151656672371,266.873285873783,414.092141474202,401.967699608241,354.483123277752,330.9923764144974,47.13494612138545,321.40914040193087,68.35497717123427,False,IsMasterProtein,Zinc finger protein 330 OS=Mus musculus GN=Znf330 PE=1 SV=1,5.37974683544304,1,1,1,1,316,35.584,6.16,,,,,,,,1,6,0.0012389015073301,Yellow,3.13926597918915
ENSMUSG00000031714,Q9QYY0,314.82708611907,379.685092253005,381.034747893737,276.002454344444,130.170901062985,210.490332198137,183.579566584535,200.711043593269,221.985847808241,151.827222259078,88.1913835163841,146.303335703275,157.682183611546,222.872140378439,234.49283851703458,84.54127647704082,203.4162096724147,98.73137543597491,False,IsMasterProtein,GRB2-associated-binding protein 1 OS=Mus musculus GN=Gab1 PE=1 SV=2,5.75539568345324,4,5,4,1,695,76.764,5.67,2.31,1.99,1.75,41.43,30.48,43.91,,4,3,0.0006487889273356,Yellow,4.0461090972839
ENSMUSG00000031715,Q91ZW3,1259.8271889603,1145.6034425386,1201.72100648026,917.342664245763,619.281985231755,473.594218982523,546.158212739701,562.515258865055,612.828474120888,718.249715128091,725.000175611483,689.748406212454,550.653447486749,559.018774034032,745.6869687769746,317.62163437859624,765.9620270284043,227.94302426178297,False,IsMasterProtein,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Mus musculus GN=Smarca5 PE=1 SV=1,17.0313986679353,17,21,16,1,1051,121.55,8.15,1.37,1.42,1.41,26.45,32.38,59.68,,17,0,0.0,Green,15.1961933422781
ENSMUSG00000031725,Q91WU0,8995.65343119811,7119.48907715807,5847.15239795225,7175.57957341656,7633.61996999484,7657.17303735004,7572.22878716875,7885.71536416441,7260.06441580413,7574.62615291185,5571.58514133475,7530.79921870348,5957.99494900512,6685.81202466053,7731.992011834051,613.6157562943404,6620.507065426364,835.5220137931868,False,IsMasterProtein,Carboxylic ester hydrolase OS=Mus musculus GN=Ces1f PE=1 SV=1,74.6880570409982,35,111,35,1,561,61.573,6.48,1.64,1.41,1.18,16.02,20.95,19.49,,35,0,0.0,Green,221.991955871988
ENSMUSG00000021072,Q8VBT0,1088.22993613218,992.966362521496,869.1254617065,830.021380767909,620.544530540731,505.674787035021,609.258501712742,616.940922287564,609.224080729579,642.525122280264,518.446334648225,667.156105563871,572.246138016852,572.842621749519,720.4055887084734,224.01101682976136,667.4804521047342,134.12692916008243,False,IsMasterProtein,Thioredoxin-related transmembrane protein 1 OS=Mus musculus GN=Tmx1 PE=1 SV=1,24.1007194244604,7,9,7,1,278,31.376,5.29,1.03,1.48,1.14,20.51,21.69,33.03,,7,0,0.0,Green,21.9861939170468
ENSMUSG00000021076,Q9QZB7,761.514020050464,795.585939330994,735.450539840105,719.456095706596,1065.07258279368,675.196390292879,868.667033583598,694.271814053156,755.29545579758,929.721979982939,922.080198633615,891.263252469418,619.815538625834,712.440963785269,802.2290337003359,132.41185537781504,790.0326527205394,122.57779191680542,False,IsMasterProtein,Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2,23.5011990407674,7,9,7,1,417,46.178,7.61,1.43,1.3,1.2,25.31,41.11,28.92,,7,0,0.0,Green,21.3290747015804
ENSMUSG00000021079,Q9WV98,307.324908446142,275.587408138504,238.19820914352,344.808844455827,621.045975322753,626.774796273207,637.389629188334,556.749561091157,680.617238599512,593.535329510385,832.604643726393,657.332495813395,547.86658391004,509.713426804194,529.3556452942298,166.7810000172917,532.0085047662506,196.62419462117091,False,IsMasterProtein,Mitochondrial import inner membrane translocase subunit Tim9 OS=Mus musculus GN=Timm9 PE=1 SV=1,48.314606741573,5,7,5,1,89,10.337,7.21,1.58,1.32,0.97,46.15,25.59,43.62,,5,0,0.0,Green,18.6686765925868
ENSMUSG00000021087,Q8K0T0,64.7809624601661,48.9919429580661,87.9039387535965,50.2549994073007,61.8838726443115,45.210340792291,67.6048366250038,41.0783908537142,37.3345652484242,42.5773990621037,87.2547756347075,47.3176470635699,55.7905278593159,50.1701930004183,52.4121302259967,12.198840852100528,60.1813543972875,19.126427024277582,False,IsMasterProtein,Reticulon-1 OS=Mus musculus GN=Rtn1 PE=1 SV=1,7.94871794871795,6,7,5,1,780,83.521,4.58,1.55,1.18,1.19,31.31,42.72,16.22,,6,1,0.0002665955745134,Yellow,8.2943470075406
ENSMUSG00000021091,G3X8T9,8922.71673007748,6991.32227711112,7962.66847157355,10179.1771325068,4366.81840283086,3521.29546209831,4774.41807286182,3815.19880740144,5610.29554828067,10461.2827321489,3903.97029644693,4942.94603993486,4196.70343389212,5620.0989824635,5428.8664715231,1935.6382916436253,6752.4067269952375,2773.8279312074824,False,IsMasterProtein,"Serine (Or cysteine) peptidase inhibitor, clade A, member 3N, isoform CRA_a OS=Mus musculus GN=Serpina3n PE=1 SV=1",27.7511961722488,9,10,8,1,418,46.736,5.82,1.1,1.14,0.98,21.72,15.53,21.36,,9,0,0.0,Green,25.0741882607916
ENSMUSG00000021094,Q9CXR1,960.412987404379,1068.91425407967,905.268322733937,896.625636329578,871.54663306142,1064.62706382645,932.927291890127,930.472632712945,887.038541100116,698.041628073855,519.810632793035,983.682915795766,618.963240983215,861.076010478937,959.4199148678724,79.1192368568111,783.3526267411889,172.05792626351825,False,IsMasterProtein,Dehydrogenase/reductase SDR family member 7 OS=Mus musculus GN=Dhrs7 PE=1 SV=2,34.6153846153846,10,16,10,1,338,38.143,8.32,1.18,1.73,1.31,33.23,26.87,32.31,,10,0,0.0,Green,37.9876352816603
ENSMUSG00000021096,P49443,3455.63539317846,4248.4776078633,3242.84134587087,3468.5253487093,1851.85073137299,2169.1729994236,2322.26259990805,2237.51202611703,2664.61084981276,1921.09695169493,1468.40956115981,2071.68521379266,1626.76633437039,2322.77928714127,2707.0746010965986,849.253098060518,2303.1577203913184,774.0942857860017,False,IsMasterProtein,Protein phosphatase 1A OS=Mus musculus GN=Ppm1a PE=1 SV=1,64.6596858638743,21,49,20,1,382,42.406,5.36,1.43,1.4,1.2,26.19,16.49,17.86,,21,0,0.0,Green,78.1732280102908
