Checked,Master,Accession,Description,Coverage,# Peptides,# PSMs (peptide-spectrum matches),# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI (isoelecric point),Ratios: (BA_Casis) / (Pool),Ratios: (GC_Casis) / (Pool),Ratios: (FLIGHT_Casis) / (Pool),Ratio Standard Errors [%]: (BA_Casis) / (Pool),Ratio Standard Errors [%]: (GC_Casis) / (Pool),Ratio Standard Errors [%]: (FLIGHT_Casis) / (Pool),emPAI,# Peptides A2,# Cumulative Decoys A2,FDR A2,Confidence A2,|Log Prob| A2
FALSE,IsMasterProtein,Q9QZH6,"Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial OS=Mus musculus GN=Ecsit PE=1 SV=2",21.8390804597701,7,11,7,1,435,49.767,6.6,1.18,1.28,1.16,22.28,25.82,26.74,,7,0,0,Green,21.4828607235464
FALSE,IsMasterProteinCandidate,E9QL80,Acyl-CoA:lysophosphatidylglycerol acyltransferase 1 OS=Mus musculus GN=Lpgat1 PE=1 SV=1,22.0048899755501,8,9,8,1,409,46.97,9.03,1.2,1.33,1.25,23.47,14.97,18.93,,8,0,0,Green,21.4826865080176
FALSE,IsMasterProtein,Q6A0A4,MKIAA0205 protein (Fragment) OS=Mus musculus GN=Lpgat1 PE=2 SV=1,20.979020979021,8,9,8,1,429,48.815,9.26,1.2,1.33,1.25,23.47,14.97,18.93,,8,0,0,Green,21.4826865080176
FALSE,IsMasterProtein,Q9D7S9,Charged multivesicular body protein 5 OS=Mus musculus GN=Chmp5 PE=1 SV=1,36.986301369863,9,13,9,1,219,24.56,4.79,1.53,1.39,1.27,13.08,16.08,21.61,,9,0,0,Green,21.456483818404
FALSE,IsMasterProtein,Q9D7M1,Glucose-induced degradation protein 8 homolog OS=Mus musculus GN=Gid8 PE=1 SV=1,50.4385964912281,8,9,8,1,228,26.762,4.97,1.4,1.48,1.36,26.52,28.67,25.01,,8,0,0,Green,21.4563614627695
FALSE,IsMasterProtein,Q99LY9,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 OS=Mus musculus GN=Ndufs5 PE=1 SV=3,49.0566037735849,7,22,7,1,106,12.639,8.92,1.25,1.54,1.04,18.36,29,36.85,,7,0,0,Green,21.4527081747249
FALSE,IsMasterProtein,CASB_BOVIN,(Common contaminant protein),39.7321428571429,5,12,5,1,224,25.091,5.35,0.37,0.59,12.12,116.26,89.53,116.32,,5,0,0,Green,21.440615863834
FALSE,IsMasterProtein,Q9WV69,Dematin OS=Mus musculus GN=Dmtn PE=1 SV=1,24.6913580246914,8,8,7,1,405,45.44,8.41,1.57,1.6,1.77,38.83,28.27,60.31,,8,0,0,Green,21.3738304149586
FALSE,IsMasterProteinCandidate,Q9WV69-2,Isoform 2 of Dematin OS=Mus musculus GN=Dmtn,26.1096605744125,8,8,7,1,383,43.015,8.28,1.57,1.6,1.77,38.83,28.27,60.31,,8,0,0,Green,21.3738304149586
FALSE,IsMasterProtein,Q06770,Corticosteroid-binding globulin OS=Mus musculus GN=Serpina6 PE=1 SV=1,34.5088161209068,10,12,10,1,397,44.74,5.24,1.6,1.69,1.46,15.45,18.59,17.45,,10,0,0,Green,21.3689816936343
FALSE,IsMasterProtein,Q9CQX8,"28S ribosomal protein S36, mitochondrial OS=Mus musculus GN=Mrps36 PE=1 SV=1",62.7450980392157,4,13,4,1,102,11.094,9.99,1.34,1.78,1.17,17.29,31.72,52.95,,4,0,0,Green,21.3603398650084
FALSE,IsMasterProtein,Q8BJL9,UDP-glucuronosyltransferase OS=Mus musculus GN=Ugt2b35 PE=1 SV=1,12.8544423440454,6,6,6,1,529,60.414,8.1,1.18,1.46,1.42,41.91,22.6,24.67,,6,0,0,Green,21.3559139102098
FALSE,IsMasterProtein,Q8BGG9,Acyl-coenzyme A amino acid N-acyltransferase 2 OS=Mus musculus GN=Acnat2 PE=1 SV=1,16.6666666666667,5,6,5,1,420,46.565,7.97,1.16,1.26,1.16,17.3,27.6,33.14,,5,0,0,Green,21.3356521408174
FALSE,IsMasterProtein,Q9QZB7,Actin-related protein 10 OS=Mus musculus GN=Actr10 PE=1 SV=2,23.5011990407674,7,9,7,1,417,46.178,7.61,1.43,1.3,1.2,25.31,41.11,28.92,,7,0,0,Green,21.3290747015804
FALSE,IsMasterProtein,Q80UJ7,Rab3 GTPase-activating protein catalytic subunit OS=Mus musculus GN=Rab3gap1 PE=1 SV=4,9.072375127421,8,9,8,1,981,110.128,5.73,1.59,1.58,1.38,18.45,18.05,37.48,,8,0,0,Green,21.3126189767613
FALSE,IsMasterProtein,O35639,Annexin A3 OS=Mus musculus GN=Anxa3 PE=1 SV=4,21.671826625387,8,9,8,1,323,36.362,5.76,1.68,1.53,1.23,20.37,31.66,15.87,,8,0,0,Green,21.3062184850397
FALSE,IsMasterProtein,Q8CGV4,MCG140848 OS=Mus musculus GN=Rdh1 PE=2 SV=1,16.0883280757098,3,6,3,1,317,35.854,9.1,1.09,1.36,1.11,36.82,15.62,49.92,,3,0,0,Green,21.3004742133975
FALSE,IsMasterProtein,Q8JZX5,Leucine rich repeat containing 57 OS=Mus musculus GN=Lrrc57 PE=1 SV=1,27.1966527196653,7,8,7,1,239,26.709,8.35,1.82,1.6,1.52,27.02,34.85,30,,7,0,0,Green,21.2842867372895
FALSE,IsMasterProteinCandidate,Q9D1G5,Leucine-rich repeat-containing protein 57 OS=Mus musculus GN=Lrrc57 PE=1 SV=1,27.1966527196653,7,8,7,1,239,26.743,8.35,1.82,1.6,1.52,27.02,34.85,30,,7,0,0,Green,21.2842867372895
FALSE,IsMasterProtein,Q920B9,FACT complex subunit SPT16 OS=Mus musculus GN=Supt16h PE=1 SV=2,16.2368672397326,19,25,19,1,1047,119.749,5.66,1.6,1.49,1.24,34.05,20.82,26.99,,19,0,0,Green,21.2710646799995
FALSE,IsMasterProtein,Q3TJG6,Putative uncharacterized protein OS=Mus musculus GN=Ptges3 PE=2 SV=1,46.25,7,25,7,1,160,18.735,4.55,1.67,1.38,1.07,31.94,29.52,35.6,,7,0,0,Green,21.2369596084712
FALSE,IsMasterProteinCandidate,Q9R0Q7,Prostaglandin E synthase 3 OS=Mus musculus GN=Ptges3 PE=1 SV=1,46.25,7,25,7,1,160,18.709,4.55,1.67,1.38,1.07,31.94,29.52,35.6,,7,0,0,Green,21.2369596084712
FALSE,IsMasterProtein,Q7TMW6,Cytosolic Fe-S cluster assembly factor NARFL OS=Mus musculus GN=Narfl PE=1 SV=2,28.781512605042,12,15,12,1,476,53.075,6.48,1.31,1.19,1.23,24.31,29.81,31.04,,12,0,0,Green,21.2294608151755
FALSE,IsMasterProteinCandidate,Q811L7,Heterogeneous nuclear ribonucleoprotein H1 OS=Mus musculus GN=Hnrnph1 PE=2 SV=2,15.8129175946548,5,7,5,1,449,49.168,6.3,1.41,1.44,1.3,14.32,13.51,27.82,,5,0,0,Green,21.202955387663
FALSE,IsMasterProtein,Q8C2Q7,Heterogeneous nuclear ribonucleoprotein H OS=Mus musculus GN=Hnrnph1 PE=1 SV=1,15.0423728813559,5,7,5,1,472,51.185,6.8,1.41,1.44,1.3,14.32,13.51,27.82,,5,0,0,Green,21.202955387663
FALSE,IsMasterProtein,E9QL65,Conserved oligomeric Golgi complex subunit 3 OS=Mus musculus GN=Cog3 PE=1 SV=1,12.1980676328502,9,9,9,1,828,94.085,5.72,1.32,1.27,1.11,17.74,14.63,22.34,,9,0,0,Green,21.2012362033757
FALSE,IsMasterProtein,Q9WVA2,Mitochondrial import inner membrane translocase subunit Tim8 A OS=Mus musculus GN=Timm8a1 PE=1 SV=1,63.9175257731959,6,16,6,1,97,11.035,5.16,1.6,1.46,1.06,14.28,17.51,44.04,,6,0,0,Green,21.1741576761489
FALSE,IsMasterProtein,Q8K1R7,Serine/threonine-protein kinase Nek9 OS=Mus musculus GN=Nek9 PE=1 SV=2,9.2479674796748,7,11,6,1,984,107.075,5.63,1.7,1.45,1.44,18.29,27.35,21.03,,7,0,0,Green,21.1292722439817
FALSE,IsMasterProtein,P49182,Heparin cofactor 2 OS=Mus musculus GN=Serpind1 PE=1 SV=1,22.3849372384937,11,13,11,1,478,54.462,7.34,1.38,1.33,1.25,18.26,9.13,13.88,,11,0,0,Green,21.1270752530336
FALSE,IsMasterProtein,Q9D880,Mitochondrial import inner membrane translocase subunit TIM50 OS=Mus musculus GN=Timm50 PE=1 SV=1,31.1614730878187,9,16,9,1,353,39.752,8.13,1.28,1.37,1.2,24.45,17.46,24.9,,9,0,0,Green,21.1245735402247
FALSE,IsMasterProtein,E9QLT0,Hydroxypyruvate isomerase OS=Mus musculus GN=Hyi PE=1 SV=1,42.3220973782771,8,15,8,1,267,29.377,5.62,0.93,3.54,2.92,73.97,74.78,70.75,,8,0,0,Green,21.1220421016192
FALSE,IsMasterProtein,Q8BKE6,Cytochrome P450 20A1 OS=Mus musculus GN=Cyp20a1 PE=1 SV=1,29.2207792207792,11,13,11,1,462,52.116,6.95,2.48,2.52,2.04,103.44,79.48,61.12,,11,0,0,Green,21.1021260053225
FALSE,IsMasterProtein,Q8CIG8,Protein arginine N-methyltransferase 5 OS=Mus musculus GN=Prmt5 PE=1 SV=3,17.5824175824176,8,11,8,1,637,72.634,6.42,1.39,1.2,1.1,21.56,20.94,37.17,,8,0,0,Green,21.0557337422199
FALSE,IsMasterProteinCandidate,P97822-2,Isoform 2 of Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Mus musculus GN=Anp32e,27.4193548387097,6,10,6,1,248,28.228,3.87,1.76,1.53,1.34,7.22,11.66,17.81,,6,0,0,Green,20.9981895697413
FALSE,IsMasterProteinCandidate,Q3TX26,Putative uncharacterized protein OS=Mus musculus GN=Anp32e PE=2 SV=1,26.1538461538462,6,10,6,1,260,29.605,3.88,1.76,1.53,1.34,7.22,11.66,17.81,,6,0,0,Green,20.9981895697413
FALSE,IsMasterProtein,P97822,Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Mus musculus GN=Anp32e PE=1 SV=2,26.1538461538462,6,10,6,1,260,29.604,3.88,1.76,1.53,1.34,7.22,11.66,17.81,,6,0,0,Green,20.9981895697413
FALSE,IsMasterProtein,Q3V1L4,Cytosolic purine 5'-nucleotidase OS=Mus musculus GN=Nt5c2 PE=1 SV=2,16.7857142857143,9,14,9,1,560,64.767,6.21,1.67,1.59,1.44,17.33,18.26,20.61,,9,0,0,Green,20.9926087883198
FALSE,IsMasterProtein,Q6P8J2,Diamine acetyltransferase 2 OS=Mus musculus GN=Sat2 PE=1 SV=1,41.1764705882353,7,8,7,1,170,19.293,6.04,1.56,1.35,1.06,17.99,20.77,38.92,,7,0,0,Green,20.9823489169766
FALSE,IsMasterProtein,Q923D5,WW domain-binding protein 11 OS=Mus musculus GN=Wbp11 PE=1 SV=2,15.9126365054602,10,12,10,1,641,69.831,8.4,1.47,1.41,1.21,23.37,18.25,16.75,,10,0,0,Green,20.9817399679486
FALSE,IsMasterProtein,Q9JJI8,60S ribosomal protein L38 OS=Mus musculus GN=Rpl38 PE=1 SV=3,52.8571428571429,7,14,7,1,70,8.199,10.1,1.48,1.36,1.27,24,13.13,16.5,,7,0,0,Green,20.9648953633428
FALSE,IsMasterProtein,Q9CRT8,Exportin-T OS=Mus musculus GN=Xpot PE=1 SV=3,12.4610591900312,10,12,9,1,963,109.663,5.25,1.36,1.24,1.16,35.44,18.95,36.77,,10,0,0,Green,20.9629948751063
FALSE,IsMasterProtein,Q9CX00,IST1 homolog OS=Mus musculus GN=Ist1 PE=1 SV=1,20.4419889502762,9,13,8,1,362,39.443,5.44,1.66,1.45,1.28,11.85,17.07,17.54,,9,0,0,Green,20.9494212844224
FALSE,IsMasterProteinCandidate,Q70FJ1-3,Isoform 3 of A-kinase anchor protein 9 OS=Mus musculus GN=Akap9,7.41132874536792,22,34,21,1,3778,433.706,5.05,1.43,1.44,1.42,27.51,18.46,45.07,,22,0,0,Green,20.9218913420781
FALSE,IsMasterProteinCandidate,Q70FJ1-2,Isoform 2 of A-kinase anchor protein 9 OS=Mus musculus GN=Akap9,7.40936755755491,22,34,21,1,3779,433.936,5.02,1.43,1.44,1.42,27.51,18.46,45.07,,22,0,0,Green,20.9218913420781
FALSE,IsMasterProtein,Q70FJ1,A-kinase anchor protein 9 OS=Mus musculus GN=Akap9 PE=1 SV=2,7.37424282328154,22,34,21,1,3797,435.943,5.03,1.43,1.44,1.42,27.51,18.46,45.07,,22,0,0,Green,20.9218913420781
FALSE,IsMasterProteinCandidate,Q8K1N2,Pleckstrin homology-like domain family B member 2 OS=Mus musculus GN=Phldb2 PE=1 SV=2,15.1321056845476,16,17,16,1,1249,141.398,7.68,1.85,1.61,1.37,23.03,26.48,28.65,,16,0,0,Green,20.9112463928946
FALSE,IsMasterProtein,Q8K1N2-2,Isoform 2 of Pleckstrin homology-like domain family B member 2 OS=Mus musculus GN=Phldb2,14.5161290322581,16,17,16,1,1302,147.308,7.8,1.85,1.61,1.37,23.03,26.48,28.65,,16,0,0,Green,20.9112463928946
FALSE,IsMasterProtein,P10922,Histone H1.0 OS=Mus musculus GN=H1f0 PE=2 SV=4,34.5360824742268,9,22,9,1,194,20.848,10.9,1.53,1.16,0.89,33.92,40.25,32.46,,9,0,0,Green,20.9094198012092
FALSE,IsMasterProtein,Q8BIQ5,Cleavage stimulation factor subunit 2 OS=Mus musculus GN=Cstf2 PE=1 SV=2,22.5862068965517,8,9,8,1,580,61.302,6.83,1.46,1.32,1.22,18.88,20.26,19.92,,8,0,0,Green,20.907505383324
FALSE,IsMasterProtein,O35215,D-dopachrome decarboxylase OS=Mus musculus GN=Ddt PE=1 SV=3,38.135593220339,5,13,5,1,118,13.069,6.54,1.78,1.52,1.4,16.28,22.78,27.98,,5,0,0,Green,20.9029738586692
FALSE,IsMasterProtein,Q8JZV9,3-hydroxybutyrate dehydrogenase type 2 OS=Mus musculus GN=Bdh2 PE=1 SV=1,17.9591836734694,4,7,4,1,245,26.736,7.99,1.97,1.64,1.35,16.76,24.22,15.09,,4,0,0,Green,20.9019646584714
FALSE,IsMasterProtein,P42703,Leukemia inhibitory factor receptor OS=Mus musculus GN=Lifr PE=1 SV=1,11.3553113553114,8,8,8,1,1092,122.497,6.04,1.56,1.32,1.37,24.75,35.68,42.15,,8,0,0,Green,20.901088323768
FALSE,IsMasterProteinCandidate,Q3U234,Putative uncharacterized protein OS=Mus musculus GN=Lifr PE=2 SV=1,11.3553113553114,8,8,8,1,1092,122.525,6.04,1.56,1.32,1.37,24.75,35.68,42.15,,8,0,0,Green,20.901088323768
FALSE,IsMasterProtein,P36371,Antigen peptide transporter 2 OS=Mus musculus GN=Tap2 PE=1 SV=1,23.5042735042735,12,15,12,1,702,77.396,7.24,1.16,1.75,1.43,36.56,67.12,41.09,,12,0,0,Green,20.8830136455149
FALSE,IsMasterProtein,Q3UM29,Conserved oligomeric Golgi complex subunit 7 OS=Mus musculus GN=Cog7 PE=1 SV=1,15.3246753246753,10,11,10,1,770,86.018,5.38,1.6,1.33,1.26,18.24,32.98,25.2,,10,0,0,Green,20.8801945979934
FALSE,IsMasterProtein,Q505D7,Optic atrophy 3 protein homolog OS=Mus musculus GN=Opa3 PE=1 SV=1,36.3128491620112,6,14,4,1,179,20.097,8.34,1.17,1.35,1.2,27.43,20.41,39.74,,6,0,0,Green,20.8436046693637
FALSE,IsMasterProteinCandidate,Q3UF03,Putative uncharacterized protein OS=Mus musculus GN=M6pr PE=2 SV=1,29.8561151079137,6,11,6,1,278,31.182,5.39,1.63,1.42,1.08,12.55,15.22,41.09,,6,0,0,Green,20.8015898585895
FALSE,IsMasterProtein,P24668,Cation-dependent mannose-6-phosphate receptor OS=Mus musculus GN=M6pr PE=1 SV=1,29.8561151079137,6,11,6,1,278,31.152,5.39,1.63,1.42,1.08,12.55,15.22,41.09,,6,0,0,Green,20.8015898585895
FALSE,IsMasterProtein,Q9D1H8,"39S ribosomal protein L53, mitochondrial OS=Mus musculus GN=Mrpl53 PE=1 SV=1",55.9322033898305,6,6,6,1,118,12.73,9.52,1.55,1.49,1.3,9.4,13.5,37.07,,6,0,0,Green,20.7895651279799
FALSE,IsMasterProtein,Q922V4,Pleiotropic regulator 1 OS=Mus musculus GN=Plrg1 PE=1 SV=1,18.7134502923977,6,6,6,1,513,56.902,9.17,1.56,1.15,1.31,20.79,28.21,22.8,,6,0,0,Green,20.7639264103977
FALSE,IsMasterProteinCandidate,D3Z4V1,Pleiotropic regulator 1 OS=Mus musculus GN=Plrg1 PE=1 SV=1,19.047619047619,6,6,6,1,504,56.025,9.19,1.56,1.15,1.31,20.79,28.21,22.8,,6,0,0,Green,20.7639264103977
FALSE,IsMasterProtein,Q8VEB4,Group XV phospholipase A2 OS=Mus musculus GN=Pla2g15 PE=1 SV=1,29.6116504854369,7,11,7,1,412,47.277,6.47,1.77,1.62,1.27,22.05,31.31,28.19,,7,0,0,Green,20.7626863957687
FALSE,IsMasterProtein,Q3TVW1,"Spastic paraplegia 20, spartin (Troyer syndrome) homolog (Human), isoform CRA_b OS=Mus musculus GN=Spg20 PE=2 SV=1",26.5275707898659,12,14,12,1,671,72.61,5.86,1.41,1.23,1.19,19.39,24.93,36.13,,12,0,0,Green,20.749313241006
FALSE,IsMasterProtein,Q61419,Cytidine monophosphate-N-acetylneuraminic acid hydroxylase OS=Mus musculus GN=Cmah PE=1 SV=1,27.9029462738302,13,19,13,1,577,66.893,6.38,2,1.45,1.2,23.49,16.52,20.92,,13,0,0,Green,20.7349681974171
FALSE,IsMasterProtein,Q9Z1G4-2,Isoform A1-I of V-type proton ATPase 116 kDa subunit a isoform 1 OS=Mus musculus GN=Atp6v0a1,11.6945107398568,7,10,7,1,838,96.231,6.57,1.47,1.4,1.29,25.33,26.1,30.98,,7,0,0,Green,20.7201851573583
FALSE,IsMasterProteinCandidate,Q3TY98,V-type proton ATPase subunit a OS=Mus musculus GN=Atp6v0a1 PE=2 SV=1,12.5802310654685,7,10,7,1,779,89.378,6.86,1.47,1.4,1.29,25.33,26.1,30.98,,7,0,0,Green,20.7201851573583
FALSE,IsMasterProtein,Q61206,Platelet-activating factor acetylhydrolase IB subunit beta OS=Mus musculus GN=Pafah1b2 PE=1 SV=2,36.6812227074236,6,10,6,1,229,25.565,5.92,1.67,1.61,1.17,11.11,13.06,34.93,,6,0,0,Green,20.7132589291185
FALSE,IsMasterProtein,Q542M2,"Coatomer protein complex, subunit zeta 1, isoform CRA_c OS=Mus musculus GN=Copz1 PE=2 SV=1",33.8983050847458,5,7,5,1,177,20.185,4.81,1.56,1.36,1.25,13.58,16.08,20.7,,5,0,0,Green,20.6737950369558
FALSE,IsMasterProteinCandidate,Q8CGB6,Tensin-2 OS=Mus musculus GN=Tns2 PE=1 SV=1,11,11,12,11,1,1400,151.917,8.48,1.34,1.25,1.07,22.88,28.98,29.37,,11,0,0,Green,20.6664328512854
FALSE,IsMasterProteinCandidate,Q8CGB6-2,Isoform 2 of Tensin-2 OS=Mus musculus GN=Tns2,11.1837327523602,11,12,11,1,1377,149.409,8.34,1.34,1.25,1.07,22.88,28.98,29.37,,11,0,0,Green,20.6664328512854
FALSE,IsMasterProtein,Q8CGB6-3,Isoform 3 of Tensin-2 OS=Mus musculus GN=Tns2,10.9452736318408,11,12,11,1,1407,152.687,8.44,1.34,1.25,1.07,22.88,28.98,29.37,,11,0,0,Green,20.6664328512854
FALSE,IsMasterProteinCandidate,Q8CGB6-4,Isoform 4 of Tensin-2 OS=Mus musculus GN=Tns2,11,11,12,11,1,1400,151.699,8.37,1.34,1.25,1.07,22.88,28.98,29.37,,11,0,0,Green,20.6664328512854
FALSE,IsMasterProtein,K1C10_HUMAN,(Common contaminant protein),20.4047217537943,10,13,10,1,593,59.483,5.21,0.67,0.23,0.34,96.14,65.32,47.43,,10,0,0,Green,20.6620131210923
FALSE,IsMasterProtein,P61082,NEDD8-conjugating enzyme Ubc12 OS=Mus musculus GN=Ube2m PE=1 SV=1,31.6939890710383,6,10,6,1,183,20.887,7.69,1.57,1.51,1.16,48.2,26.32,34.79,,6,0,0,Green,20.6079554470086
FALSE,IsMasterProtein,G5E870,E3 ubiquitin-protein ligase TRIP12 OS=Mus musculus GN=Trip12 PE=1 SV=1,6.61728395061728,11,16,11,1,2025,223.988,8.35,1.3,1.24,0.99,38.06,36.37,29.83,,11,0,0,Green,20.6002006793627
FALSE,IsMasterProteinCandidate,A2BG75,Nuclear factor 1 OS=Mus musculus GN=Nfib PE=1 SV=1,22.3214285714286,10,12,10,1,560,62.521,8.78,1.68,1.41,1.2,9.63,18.46,20.98,,10,0,0,Green,20.5908823577187
FALSE,IsMasterProtein,P97863,Nuclear factor 1 B-type OS=Mus musculus GN=Nfib PE=1 SV=2,21.9298245614035,10,12,10,1,570,63.467,8.66,1.68,1.41,1.2,9.63,18.46,20.98,,10,0,0,Green,20.5908823577187
FALSE,IsMasterProteinCandidate,P97863-2,Isoform 2 of Nuclear factor 1 B-type OS=Mus musculus GN=Nfib,25.6673511293634,10,12,10,1,487,54.874,8.57,1.68,1.41,1.2,9.63,18.46,20.98,,10,0,0,Green,20.5908823577187
FALSE,IsMasterProteinCandidate,A2BG77,Nuclear factor 1 OS=Mus musculus GN=Nfib PE=1 SV=1,21.9683655536028,10,12,10,1,569,63.336,8.66,1.68,1.41,1.2,9.63,18.46,20.98,,10,0,0,Green,20.5908823577187
FALSE,IsMasterProteinCandidate,A2BG76,Nuclear factor 1 OS=Mus musculus GN=Nfib PE=1 SV=1,25.7201646090535,10,12,10,1,486,54.743,8.57,1.68,1.41,1.2,9.63,18.46,20.98,,10,0,0,Green,20.5908823577187
FALSE,IsMasterProtein,P27048,Small nuclear ribonucleoprotein-associated protein B OS=Mus musculus GN=Snrpb PE=1 SV=1,21.6450216450216,6,8,6,1,231,23.64,10.9,1.58,1.27,1,23.71,24.4,19.41,,6,0,0,Green,20.5865116038795
FALSE,IsMasterProtein,P62267,40S ribosomal protein S23 OS=Mus musculus GN=Rps23 PE=1 SV=3,64.3356643356643,10,18,9,1,143,15.798,10.49,1.57,1.28,1.14,15.82,21.69,25.8,,10,0,0,Green,20.5593681084166
FALSE,IsMasterProtein,Q6PE01,U5 small nuclear ribonucleoprotein 40 kDa protein OS=Mus musculus GN=Snrnp40 PE=1 SV=1,24.5810055865922,7,8,7,1,358,39.251,8.1,1.58,1.39,1.42,16.85,24.75,58.36,,7,0,0,Green,20.4764871829452
FALSE,IsMasterProtein,Q8R395,COMM domain-containing protein 5 OS=Mus musculus GN=Commd5 PE=1 SV=1,24.1071428571429,5,6,5,1,224,24.478,8.06,1.39,1.22,1.13,11.81,20.85,15.44,,5,0,0,Green,20.4317930825072
FALSE,IsMasterProtein,Q3U9G9,Lamin-B receptor OS=Mus musculus GN=Lbr PE=1 SV=2,20.6070287539936,12,14,12,1,626,71.395,9.36,1.49,1.56,1.42,24.45,21.08,26.58,,12,0,0,Green,20.4202477841792
FALSE,IsMasterProtein,Q921W4,Quinone oxidoreductase-like protein 1 OS=Mus musculus GN=Cryzl1 PE=1 SV=1,26.1494252873563,5,5,5,1,348,38.701,5.97,1.77,1.38,1.49,6.8,18.38,12.3,,5,0,0,Green,20.4105847478644
FALSE,IsMasterProtein,Q6ZPJ3,E2/E3 hybrid ubiquitin-protein ligase UBE2O OS=Mus musculus GN=Ube2o PE=1 SV=3,11.3354037267081,11,13,11,1,1288,140.746,5.06,2.5,2.58,2.03,81.91,77.36,71.76,,11,0,0,Green,20.3811732698666
FALSE,IsMasterProtein,Q8BH24,Transmembrane 9 superfamily member 4 OS=Mus musculus GN=Tm9sf4 PE=1 SV=1,11.353032659409,6,11,6,1,643,74.644,7.23,1.45,1.45,1.21,7.75,17.08,23.2,,6,0,0,Green,20.3738666465435
FALSE,IsMasterProtein,Q3UE37,Ubiquitin-conjugating enzyme E2 Z OS=Mus musculus GN=Ube2z PE=1 SV=2,15.7303370786517,7,11,7,1,356,38.344,5.62,1.47,1.45,1.17,9.64,10.69,13.06,,7,0,0,Green,20.3625254441189
FALSE,IsMasterProtein,E0CZE0,NEDD8-activating enzyme E1 regulatory subunit OS=Mus musculus GN=Nae1 PE=1 SV=1,28.6274509803922,9,11,9,1,510,57.583,5.85,1.71,1.64,1.54,25.63,28.43,31.4,,9,0,0,Green,20.3515269732951
FALSE,IsMasterProtein,P56389,Cytidine deaminase OS=Mus musculus GN=Cda PE=1 SV=2,54.7945205479452,5,8,5,1,146,16.121,5.58,1.59,1.35,1.06,18.55,31.14,19.26,,5,0,0,Green,20.3283231941616
FALSE,IsMasterProtein,Q8VI94,2'-5'-oligoadenylate synthase-like protein 1 OS=Mus musculus GN=Oasl1 PE=2 SV=1,23.8747553816047,8,9,8,1,511,59.051,7.14,1.75,1.67,1.65,17.87,18.73,23.12,,8,0,0,Green,20.3014632892938
FALSE,IsMasterProtein,Q9DBZ5,Eukaryotic translation initiation factor 3 subunit K OS=Mus musculus GN=Eif3k PE=1 SV=1,33.4862385321101,6,9,6,1,218,25.07,4.93,1.12,1.17,1.02,41.96,30.45,32.99,,6,0,0,Green,20.296639938991
FALSE,IsMasterProtein,Q8BH04,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial OS=Mus musculus GN=Pck2 PE=1 SV=1",25.78125,12,15,12,1,640,70.482,7.28,1.2,1.93,1.21,18.02,45.16,40.38,,12,0,0,Green,20.2944383280277
FALSE,IsMasterProtein,Q8CHW4,Translation initiation factor eIF-2B subunit epsilon OS=Mus musculus GN=Eif2b5 PE=1 SV=1,20.7810320781032,12,17,12,1,717,80.036,5.07,1.27,1.07,1.05,16.54,28.27,23.74,,12,0,0,Green,20.2925802720369
FALSE,IsMasterProtein,E9QJT5,Acylphosphatase OS=Mus musculus GN=Acyp1 PE=1 SV=1,30.5732484076433,5,7,5,1,157,17.333,9.13,1.58,1.52,1.12,38.27,33.61,31.36,,5,0,0,Green,20.2848202817007
FALSE,IsMasterProtein,P28230,Gap junction beta-1 protein OS=Mus musculus GN=Gjb1 PE=1 SV=3,14.4876325088339,5,7,5,1,283,31.983,8.95,1.26,1.55,1.23,14.7,28.36,22.07,,5,0,0,Green,20.2326154404424
FALSE,IsMasterProteinCandidate,P97352,Protein S100-A13 OS=Mus musculus GN=S100a13 PE=1 SV=1,48.9795918367347,7,15,7,1,98,11.151,6.13,1.83,1.53,1.15,18.81,18.14,17.78,,7,0,0,Green,20.1999750862741
FALSE,IsMasterProtein,A0A0A0MQ90,Protein S100-A13 OS=Mus musculus GN=S100a13 PE=1 SV=1,30,7,15,7,1,160,17.733,6.57,1.83,1.53,1.15,18.81,18.14,17.78,,7,0,0,Green,20.1999750862741
FALSE,IsMasterProtein,Q920Q8,Influenza virus NS1A-binding protein homolog OS=Mus musculus GN=Ivns1abp PE=1 SV=2,9.96884735202492,4,4,4,1,642,71.535,5.47,1.79,1.52,1.19,19.6,26.41,27.14,,4,0,0,Green,20.195672918292
FALSE,IsMasterProtein,Q4VAF2,"MCG112980, isoform CRA_a OS=Mus musculus GN=Rpl37a PE=2 SV=1",65.2173913043478,7,16,7,1,92,10.268,10.43,1.8,1.63,1.29,27.72,40.85,48.07,,7,0,0,Green,20.1870273818268
FALSE,IsMasterProteinCandidate,Q9QUM0,Integrin alpha-IIb OS=Mus musculus GN=Itga2b PE=1 SV=2,15.6824782187803,9,9,9,1,1033,112.607,5.76,0.83,0.99,1.15,30.34,12.91,34.39,,9,0,0,Green,20.1809443958383
FALSE,IsMasterProtein,B2RPR7,Integrin alpha 2b OS=Mus musculus GN=Itga2b PE=2 SV=1,15.6824782187803,9,9,9,1,1033,112.51,5.71,0.83,0.99,1.15,30.34,12.91,34.39,,9,0,0,Green,20.1809443958383
